year;region;classification;pollutant;unit;source;data_status;energy_co2e_t;industry_co2e_t;traffic_co2e_t;buildings_co2e_t;agriculture_co2e_t;waste_co2e_t;fluorinated_gases_co2e_t;total_co2e_t;population;energy_co2e_t_percapita;industry_co2e_t_percapita;traffic_co2e_t_percapita;buildings_co2e_t_percapita;agriculture_co2e_t_percapita;waste_co2e_t_percapita;fluorinated_gases_co2e_t_percapita;total_co2e_t_percapita;international_flight_co2e_t
2008;Wien;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;164908.416059121;559072.161654456;3334763.40910564;1536280.04267634;31223.5144165656;524182.148782246;259418.12209196;6409847.81478633;1671221;0.0986754092122592;0.334529162602945;1.99540540066553;0.919256066478545;0.0186830553329366;0.313652203258723;0.155226700772645;3.83542799832358;NA
2009;Austria;EH;THG;t CO2-äq;OLI 2021 (1990-2020), NowCast (2021);August 2022;10688649;16670657;NA;NA;NA;NA;NA;NA;8335003;1.28238094215443;2.00007810435101;NA;NA;NA;NA;NA;NA;NA
2009;Austria;EH Abgrenzung ab 2013;THG;t CO2-äq;OLI 2021 (1990-2020), NowCast (2021);August 2022;11276649;18026640;NA;NA;NA;NA;NA;NA;8335003;1.35292680758483;2.16276346871141;NA;NA;NA;NA;NA;NA;NA
2009;Austria;Gesamt;THG;t CO2-äq;OLI 2021 (1990-2020), NowCast (2021);August 2022;12505815.6104175;22849130.5690624;21385006.9172515;10051114.1767649;8080121.05380876;3123822.19366483;1589511.90728926;79584522.4282591;8335003;1.50039725365636;2.74134641212036;2.56568676906913;1.2058920886729;0.969420293407064;0.374783571603373;0.190703219577637;9.54822960810681;1911369.916
2009;Austria;KSG;THG;t CO2-äq;OLI 2021 (1990-2020), NowCast (2021);August 2022;1229166.6104175;4822490.56906237;21317676.3162793;10051114.1767649;8080121.05380876;3123822.19366483;1584971.10728926;50209362.0272869;8335003;0.147470446071525;0.578582943408943;2.55760871547128;1.2058920886729;0.969420293407064;0.374783571603373;0.190158432731129;6.02391649136622;NA
2009;Burgenland;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;12006;85347;NA;NA;NA;NA;NA;97353;282777;0.0424574841659682;0.301817333092861;NA;NA;NA;NA;NA;0.344274817258829;NA
2009;Burgenland;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;18983.3955886636;188507.88202177;830098.542087522;360038.442311932;243935.139397661;119460.876594249;46417.9712956889;1807442.24929749;282777;0.0671320354507743;0.666630885898676;2.93552354713262;1.27322392666989;0.862641372522026;0.422456128306931;0.164150448217814;6.39175834419875;NA
2009;Burgenland;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;6977.39558866361;103160.88202177;829147.340563434;360038.442311932;243935.139397661;119460.876594249;46417.9712956889;1709138.0477734;282777;0.0246745512848061;0.364813552805815;2.93215976038869;1.27322392666989;0.862641372522026;0.422456128306931;0.164150448217814;6.04411974019598;NA
2009;Kärnten;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;147089;475583;NA;NA;NA;NA;NA;622672;559462;0.262911511416325;0.850072033489316;NA;NA;NA;NA;NA;1.11298354490564;NA
2009;Kärnten;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;310641.808697531;959934.322648663;1568294.27071074;669029.553068727;685103.584880859;216907.186895297;309531.449258705;4719442.17616052;559462;0.555250953054061;1.71581684305398;2.80321857554354;1.19584449537006;1.22457572610983;0.38770673771462;0.553266261620459;8.43567959246655;NA
