year,region,classification,pollutant,unit,source,data_status,energy_industry_co2e_t,energy_co2e_t,industry_co2e_t,traffic_co2e_t,buildings_co2e_t,agriculture_co2e_t,waste_co2e_t,fluorinated_gases_co2e_t,total_co2e_t,population,energy_co2e_t_percapita,industry_co2e_t_percapita,energy_industry_co2e_t_percapita,traffic_co2e_t_percapita,buildings_co2e_t_percapita,agriculture_co2e_t_percapita,waste_co2e_t_percapita,fluorinated_gases_co2e_t_percapita,total_co2e_t_percapita,international_flight_co2e_t
2009,Niederösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1507195.095,573862.5822,933332.5124,4636364.287,2193612.508,2219504.23,798794.6198,306578.7137,11662049.45,1602958,0.358002257201998,0.582256373778976,0.940258631230513,2.8923803911269,1.36847784408575,1.38463030846722,0.498325358368716,0.191258107636008,7.27533063873164,
2009,Oberösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,10117200,1209569,8907631,,,,,,10117200,1408619,0.85869138496641,6.32366239558035,7.18235378054676,,,,,,7.18235378054676,
2009,Oberösterreich,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,12714070.01,1403032.682,11311037.33,3947841.001,1605837.618,2275253.516,525797.4209,269801.0344,21338600.6,1408619,0.996034188094865,8.02987701429556,9.0259112009706,2.80263222418553,1.14000848916563,1.61523699169186,0.373271566619505,0.191535847805546,15.1485963202257,
2009,Oberösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1623145.905,145595.2574,1477550.647,3938359.785,1605837.618,2275253.516,525797.4209,269801.0344,10238195.28,1408619,0.103360282233876,1.04893562205252,1.15229590471235,2.79590136509588,1.14000848916563,1.61523699169186,0.373271566619505,0.191535847805546,7.26825016558771,
2009,Salzburg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,822706,245623,577083,,,,,,822706,526699,0.466344154820875,1.09565994999041,1.56200410481129,,,,,,1.56200410481129,
2009,Salzburg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1122708.223,300181.8639,822526.359,1340483.549,650955.4828,596901.3338,133278.9816,100676.5295,3945004.099,526699,0.569930574958373,1.56166303524404,2.13159361039227,2.54506568077783,1.23591554721008,1.13328738767304,0.253045822376728,0.191146232478133,7.49005427957904,
2009,Salzburg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,252764.0756,54558.86385,198205.2117,1334555.985,650955.4828,596901.3338,133278.9816,100676.5295,3069132.389,526699,0.103586420042567,0.376315906618391,0.479902326755889,2.53381150334442,1.23591554721008,1.13328738767304,0.253045822376728,0.191146232478133,5.82710882116731,
2009,Steiermark,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,5268258,1286246,3982012,,,,,,5268258,1204795,1.0676056922547,3.30513655850165,4.37274225075635,,,,,,4.37274225075635,
2009,Steiermark,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,6231922.266,1534362.978,4697559.287,3240775.775,1417580.868,1424956.551,571986.8737,236054.7842,13123277.12,1204795,1.27354693371071,3.8990527741234,5.17259970866413,2.68989809469661,1.17661582924896,1.18273776949606,0.474758671558232,0.19592941886379,10.8925394942708,
2009,Steiermark,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,565234.2261,138948.0112,426286.2148,3233596.09,1417580.868,1424956.551,571986.8737,236054.7842,7449409.394,1204795,0.11532917317884,0.35382468785146,0.469153861113301,2.68393883606755,1.17661582924896,1.18273776949606,0.474758671558232,0.19592941886379,6.1831343871779,
2009,Tirol,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,499507,22352,477155,,,,,,499507,702502,0.0318177030100982,0.679222265559386,0.711039968569484,,,,,,0.711039968569484,
2009,Tirol,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1011170.76,30391.55544,980779.2043,1711399.753,978878.3115,666736.3301,255085.9439,134264.3805,4757535.478,702502,0.0432618774608471,1.39612300648254,1.4393848843135,2.43614929637211,1.39341711696194,0.949088159321966,0.363110630147672,0.191123129186821,6.77227321488053,
2009,Tirol,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,471359.1913,8039.555442,463319.6359,1702353.86,978878.3115,666736.3301,255085.9439,134264.3805,4208678.017,702502,0.0114441744535959,0.659527853159137,0.670972027552946,2.42327261701746,1.39341711696194,0.949088159321966,0.363110630147672,0.191123129186821,5.99098367976177,
2009,Vorarlberg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,52773,,52773,,,,,,52773,367056,,0.143773702105401,0.143773702105401,,,,,,0.143773702105401,
2009,Vorarlberg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,330212.7057,9301.422691,320911.283,858755.6816,552589.7075,236667.3166,107736.052,70233.45619,2156194.92,367056,0.025340609310296,0.874284259077634,0.899624868412449,2.33957674469291,1.50546430926071,0.64477168769888,0.293513937927728,0.191342618537771,5.87429416764744,
2009,Vorarlberg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,277439.7057,9301.422691,268138.283,858499.2214,552589.7075,236667.3166,107736.052,70233.45619,2103165.459,367056,0.025340609310296,0.730510556972233,0.755851166307049,2.3388780496709,1.50546430926071,0.64477168769888,0.293513937927728,0.191342618537771,5.72982176834052,
2009,Wien,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,2664054,2654168,9886,,,,,,2664054,1680135,1.57973496177391,0.00588405098399831,1.5856190127579,,,,,,1.5856190127579,
2009,Wien,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,3397133.998,2917439.911,479694.0872,3207550.02,1635903.701,27540.82505,546040.7841,321809.8147,9135979.143,1680135,1.73643184089374,0.28550925205415,2.02194109282885,1.90910255425903,0.973673961318584,0.0163920310272686,0.324998160326402,0.191538069678925,5.43764586952834,
2009,Wien,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,733079.9982,263271.911,469808.0872,3207522.631,1635903.701,27540.82505,546040.7841,321809.8147,6471897.754,1680135,0.156696879119833,0.279625201070152,0.436322080189985,1.9090862525928,0.973673961318584,0.0163920310272686,0.324998160326402,0.191538069678925,3.8520105551042,
2010,Austria,Emissionshandel,THG,t CO2-äq,NowCast (1990-2023),31072024,30919283,12106480,18812803,,,,,,,8351643,1.44959261309421,2.2525870658025,3.70217967889672,,,,,,,
2010,Austria,Emissionshandel Abgrenzung ab 2013,THG,t CO2-äq,NowCast (1990-2023),31072024,32689283,12576480,20112803,,,,,,,8351643,1.50586896494498,2.40824506028335,3.91411402522833,,,,,,,
2010,Austria,Gesamt,THG,t CO2-äq,NowCast (1990-2023),31072024,39080836.07,13808215.05,25272621.02,22150877.55,10252105.15,8265761.217,3189386.289,1854202.075,84793168.35,8351643,1.65335312464865,3.02606577172899,4.67941889637764,2.65227782724908,1.22755548219674,0.989716779919831,0.381887287208038,0.222016443351326,10.1528727161829,2068880
2010,Austria,KSG,THG,t CO2-äq,NowCast (1990-2023),31072024,6391553.07,1231735.05,5159818.02,22087485.96,10252105.15,8265761.217,3189386.289,1854202.075,52040493.76,8351643,0.147484159703665,0.61782071144564,0.765304871149306,2.64468751358266,1.22755548219674,0.989716779919831,0.381887287208038,0.222016443351326,6.23116837728816,
2010,Burgenland,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,93688,9912,83776,,,,,,93688,283697,0.0349386845824947,0.295300972516452,0.330239657098947,,,,,,0.330239657098947,
2010,Burgenland,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,205708.3533,16861.62646,188846.7268,861910.7461,384463.9944,225002.9432,119489.1247,57893.26212,1854468.424,283697,0.0594353357984046,0.665663460664018,0.725098796603418,3.03813838743448,1.35519231574532,0.793110054741502,0.421185718213446,0.204067234126551,6.5367925074992,
2010,Burgenland,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,112020.3533,6949.626463,105070.7268,861206.038,384463.9944,225002.9432,119489.1247,57893.26212,1760075.716,283697,0.0244966512264846,0.370362488147566,0.394859139504471,3.03565437068422,1.35519231574532,0.793110054741502,0.421185718213446,0.204067234126551,6.20406883400247,
2010,Kärnten,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,610989,158306,452683,,,,,,610989,557998,0.283703525819089,0.811262764382668,1.09496629020176,,,,,,1.09496629020176,
2010,Kärnten,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1258347.613,293849.5108,964498.1021,1625912.399,627043.8007,720253.2154,220158.1892,255149.2985,4706864.516,557998,0.526613914028366,1.72849741773268,2.25511133194026,2.91383194742633,1.12373843759297,1.29078099813978,0.394550140323084,0.457258446266832,8.43527130204768,
2010,Kärnten,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,582839.2413,78717.90495,504121.3364,1620867.885,627043.8007,720253.2154,220158.1892,255149.2985,4026311.63,557998,0.141072019881792,0.903446493356607,1.04451851314879,2.90479156735329,1.12373843759297,1.29078099813978,0.394550140323084,0.457258446266832,7.21563810264553,
2010,Niederösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,7942789,5788483,2154306,,,,,,7942789,1605897,3.60451697711622,1.3414969951373,4.94601397225351,,,,,,4.94601397225351,
2010,Niederösterreich,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,9842042.227,6758052.86,3083989.366,4850437.99,2318775.191,2147421.056,824358.6426,327624.9658,20310660.07,1605897,4.20827292161328,1.92041542265787,6.12868834489385,3.02039171254445,1.44391277335969,1.33720970647557,0.51333220162937,0.204013685684698,12.6475484230931,
2010,Niederösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1615731.554,716924.5111,898807.0432,4822577.451,2318775.191,2147421.056,824358.6426,327624.9658,12056488.86,1605897,0.446432436887297,0.55969158868844,1.00612402538893,3.00304281719189,1.44391277335969,1.33720970647557,0.51333220162937,0.204013685684698,7.50763520948106,
2010,Oberösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,12310120,1543928,10766192,,,,,,12310120,1409253,1.09556481341533,7.6396445492754,8.73520936269073,,,,,,8.73520936269073,
2010,Oberösterreich,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,15063852.43,1704748.574,13359103.85,4101088.283,1638986.1,2257423.193,484724.1181,287388.1683,23833462.29,1409253,1.20968241614529,9.47956388952161,10.6892463099245,2.91011499212703,1.16301764126101,1.60185800065709,0.343958194944414,0.203929435168845,16.9121245723798,
2010,Oberösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1876763.158,106440.5555,1770322.602,4093735.297,1638986.1,2257423.193,484724.1181,287388.1683,10639020.03,1409253,0.0755297703818974,1.25621347054078,1.33174324127747,2.90489734419583,1.16301764126101,1.60185800065709,0.343958194944414,0.203929435168845,7.54940385438243,
2010,Salzburg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,727121,259831,467290,,,,,,727121,526730,0.493290680234655,0.887152810737949,1.3804434909726,,,,,,1.3804434909726,
2010,Salzburg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1038835.271,321071.8427,717763.4283,1394830.148,626269.8282,595014.4628,128645.4647,107718.0446,3891313.219,526730,0.609556779944184,1.36267808611623,1.97223486606041,2.64809323182655,1.18897694872136,1.12963845385681,0.244234170637708,0.204503340610939,7.38768101114423,
2010,Salzburg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,256159.0294,61240.84273,194918.1867,1389917.776,626269.8282,595014.4628,128645.4647,107718.0446,3103724.606,526730,0.116266099766484,0.370053322764984,0.486319422474513,2.63876706472007,1.18897694872136,1.12963845385681,0.244234170637708,0.204503340610939,5.89243940159095,
2010,Steiermark,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,5731809,1389659,4342150,,,,,,5731809,1205045,1.15320091780805,3.60330941998017,4.75651033778822,,,,,,4.75651033778822,
2010,Steiermark,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,6832389.699,1662325.407,5170064.292,3354608.48,1370718.824,1395802.863,545417.4202,253958.7377,13752896.02,1205045,1.37947164379753,4.29034956536893,5.66982120916646,2.78380349281562,1.13748351638321,1.15829936890324,0.45261166197113,0.210746268977507,11.4127655149808,
2010,Steiermark,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,652205.3222,169962.6674,482242.6548,3348402.146,1370718.824,1395802.863,545417.4202,253958.7377,7566505.312,1205045,0.141042589612836,0.40018642855661,0.541229018169446,2.77865320050289,1.13748351638321,1.15829936890324,0.45261166197113,0.210746268977507,6.27902303399458,
2010,Tirol,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,507750,21511,486239,,,,,,507750,704662,0.0305266922297499,0.690031532848373,0.720558225078123,,,,,,0.720558225078123,
2010,Tirol,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1026059.119,28032.85177,998026.2669,1787139.869,953561.0547,659592.7438,232821.2526,143687.7657,4802861.804,704662,0.0397819830926033,1.41631912448805,1.45610110804897,2.53616608955783,1.35321764860316,0.936041313140201,0.330401316659618,0.203910194816806,6.81583766969128,
2010,Tirol,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,477250.0491,6521.851771,470728.1973,1776123.372,953561.0547,659592.7438,232821.2526,143687.7657,4243036.238,704662,0.00925529086427252,0.668019841143697,0.677275132049124,2.52053235735714,1.35321764860316,0.936041313140201,0.330401316659618,0.203910194816806,6.02137796276797,
2010,Vorarlberg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,52423,,52423,,,,,,52423,368366,,0.142312265518533,0.142312265518533,,,,,,0.142312265518533,
2010,Vorarlberg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,314810.6068,7551.522555,307259.0842,894169.2211,601781.524,237589.2533,100481.4794,75187.74349,2224019.828,368366,0.0205000530857897,0.834113583229723,0.854613636437673,2.42739346492347,1.63365110786555,0.64498149476336,0.272776204644294,0.204111518136853,6.03752742652688,
2010,Vorarlberg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,262387.6068,7551.522555,254836.0842,893894.3815,601781.524,237589.2533,100481.4794,75187.74349,2171321.988,368366,0.0205000530857897,0.691801317711189,0.71230137091914,2.42664736023411,1.63365110786555,0.64498149476336,0.272776204644294,0.204111518136853,5.89446905523311,
2010,Wien,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,2942594,2934850,7744,,,,,,2942594,1689995,1.73660277101412,0.00458226207769845,1.74118503309181,,,,,,1.74118503309181,
2010,Wien,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,3498790.756,3015720.854,483069.9018,3280780.417,1730504.829,27661.48585,533290.5971,345594.0893,9416622.174,1689995,1.78445548892156,0.285841024263385,2.07029651330329,1.94129593105305,1.02397038393605,0.0163677915319276,0.315557499933432,0.204494148976772,5.57198226858659,
2010,Wien,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,556196.7557,80870.85382,475325.9018,3280761.617,1730504.829,27661.48585,533290.5971,345594.0893,6474009.374,1689995,0.0478527178009402,0.281258762185687,0.329111480033965,1.94128480675978,1.02397038393605,0.0163677915319276,0.315557499933432,0.204494148976772,3.83078611120151,
2011,Austria,Emissionshandel,THG,t CO2-äq,NowCast (1990-2023),31072024,30599242,11582406,19016836,,,,,,,8375164,1.38294676975878,2.27062252154107,3.65356929129985,,,,,,,
2011,Austria,Emissionshandel Abgrenzung ab 2013,THG,t CO2-äq,NowCast (1990-2023),31072024,32617619.36,12300783.36,20316836,,,,,,,8375164,1.46872149130453,2.42584336258968,3.8945648538942,,,,,,,
2011,Austria,Gesamt,THG,t CO2-äq,NowCast (1990-2023),31072024,38800946.73,13486857.03,25314089.7,21389145.94,8986086.515,8387679.939,3128909.49,1913952.388,82606721,8375164,1.6103394548453,3.02251868739526,4.63285814224056,2.55387786316781,1.07294454353371,1.00149441121392,0.37359381738674,0.228527153378728,9.86329593068267,2189036
2011,Austria,KSG,THG,t CO2-äq,NowCast (1990-2023),31072024,6183327.371,1186073.673,4997253.698,21327533.01,8986086.515,8387679.939,3128909.49,1913952.388,49927488.71,8375164,0.141617963898976,0.596675324566779,0.738293288465754,2.54652123946468,1.07294454353371,1.00149441121392,0.37359381738674,0.228527153378728,5.96137445308534,
2011,Burgenland,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,106570,8193,98377,,,,,,106570,284581,0.0287896943225303,0.345690682090512,0.374480376413042,,,,,,0.374480376413042,
2011,Burgenland,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,222272.7215,15807.84776,206464.8737,832483.0166,359873.9667,234872.9404,112149.0334,60973.97126,1822625.65,284581,0.0555477974987789,0.725504772630639,0.781052570269976,2.92529373570266,1.26457481947143,0.825328958714742,0.394084754077047,0.214258756768723,6.40459359549654,
2011,Burgenland,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,115702.7215,7614.847762,108087.8737,831315.3122,359873.9667,234872.9404,112149.0334,60973.97126,1714887.945,284581,0.0267581031832765,0.379814090540127,0.406572193856934,2.92119049479762,1.26457481947143,0.825328958714742,0.394084754077047,0.214258756768723,6.02600997607008,
2011,Kärnten,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,630188,135906,494282,,,,,,630188,556718,0.244120003305084,0.88784986294677,1.13196986625185,,,,,,1.13196986625185,
2011,Kärnten,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1309379.814,287457.9031,1021921.911,1573383.765,571314.7835,723033.2405,210726.7984,229806.7935,4617645.195,556718,0.516343827754806,1.83561859145923,2.35196241903441,2.82617728365169,1.02621934893429,1.29874234441854,0.378516229760848,0.412788509622466,8.29440613560187,
2011,Kärnten,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,577865.9997,57919.85465,519946.1451,1568105.724,571314.7835,723033.2405,210726.7984,229806.7935,3880853.34,556718,0.104038049155946,0.933948866571586,1.03798691563772,2.81669664713553,1.02621934893429,1.29874234441854,0.378516229760848,0.412788509622466,6.97094999622789,
2011,Niederösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,7969842,5861568,2108274,,,,,,7969842,1609474,3.64191530897672,1.30991491630185,4.95183022527857,,,,,,4.95183022527857,
2011,Niederösterreich,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,9921995.188,6895771.85,3026223.339,4671672.11,1995088.498,2210357.423,800226.2667,344845.4758,19944184.96,1609474,4.28448788237648,1.88025612032254,6.1647440020777,2.90260800112335,1.23959038667291,1.373341491071,0.497197386661729,0.214259736907834,12.3917410035825,
2011,Niederösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1554663.684,667590.6687,887073.0154,4644608.386,1995088.498,2210357.423,800226.2667,344845.4758,11549789.73,1609474,0.414788103877416,0.551157095672251,0.965945199487534,2.88579274098246,1.23959038667291,1.373341491071,0.497197386661729,0.214259736907834,7.17612693960884,
2011,Oberösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,11891155,1326837,10564318,,,,,,11891155,1410222,0.940871011798142,7.49124464091469,8.43211565271283,,,,,,8.43211565271283,
2011,Oberösterreich,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,14490690.1,1487487.013,13003203.08,3972951.466,1427183.809,2272039.642,486105.468,302147.4793,22951117.96,1410222,1.05478925516692,9.220678077636,10.2754673377667,2.81725250776119,1.01202775804093,1.61112196661235,0.344701378931828,0.214255258604674,16.2748262046685,
2011,Oberösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1726213.034,109917.2009,1616295.833,3965804.748,1427183.809,2272039.642,486105.468,302147.4793,10179494.18,1410222,0.0779431897247384,1.14612864712081,1.22407183691646,2.81218471134332,1.01202775804093,1.61112196661235,0.344701378931828,0.214255258604674,7.21836291023683,
2011,Salzburg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,670679,229988,440691,,,,,,670679,527886,0.435677400044707,0.834822291176504,1.27049969122121,,,,,,1.27049969122121,
2011,Salzburg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,985238.8827,291892.8303,693346.0524,1347354.448,554879.696,596244.5256,122497.8392,113246.7012,3719462.093,527886,0.552946716336482,1.31343898569009,1.86638570202657,2.55235874412278,1.05113546485415,1.12949486366375,0.232053585812088,0.214528707334538,7.04595706838219,
2011,Salzburg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,259004.6411,61904.83028,197099.8108,1341982.439,554879.696,596244.5256,122497.8392,113246.7012,2987855.842,527886,0.117269316253888,0.373375711422542,0.490645027714317,2.54218228746358,1.05113546485415,1.12949486366375,0.232053585812088,0.214528707334538,5.66003993665299,
2011,Steiermark,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,6282242,1529626,4752616,,,,,,6282242,1206611,1.26770433884657,3.93881375190513,5.2065180907517,,,,,,5.2065180907517,
2011,Steiermark,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,7400696.372,1838376.329,5562320.044,3236544.909,1216682.714,1428546.556,509745.91,266653.5263,14058869.99,1206611,1.52358658175667,4.6098701603085,6.13345674123641,2.68234328130607,1.00834710938322,1.1839329792286,0.422460851094512,0.22099378034843,11.6515347448349,
2011,Steiermark,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,568828.7081,104796.3014,464032.4067,3230324.534,1216682.714,1428546.556,509745.91,266653.5263,7220781.948,1206611,0.0868517702888503,0.384574984564205,0.471426754853055,2.67718803657517,1.00834710938322,1.1839329792286,0.422460851094512,0.22099378034843,5.98434951115148,
2011,Tirol,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,521564,18351,503213,,,,,,521564,707517,0.0259371859616094,0.71123803385643,0.73717521981804,,,,,,0.73717521981804,
2011,Tirol,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1062631.138,26220.38047,1036410.758,1731753.341,823048.2617,658325.9704,223448.9744,151560.7724,4650768.459,707517,0.037059717957307,1.4648563327807,1.50191605007371,2.44764908970385,1.16329114593713,0.93047371356448,0.315821350441049,0.214215025787366,6.57336637706232,
2011,Tirol,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,500008.0685,7869.380467,492138.688,1722809.326,823048.2617,658325.9704,223448.9744,151560.7724,4079201.373,707517,0.0111225319914574,0.695585672146394,0.706708204184493,2.43500767614064,1.16329114593713,0.93047371356448,0.315821350441049,0.214215025787366,5.7655171154898,
2011,Vorarlberg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,48339,,48339,,,,,,48339,369300,,0.13089358245329,0.13089358245329,,,,,,0.13089358245329,
2011,Vorarlberg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,306585.9108,8405.284997,298180.6258,868460.4532,465292.3534,237285.5112,93678.02493,79178.06246,2050480.316,369300,0.022760046024912,0.807421136745194,0.830181182778229,2.35163946168427,1.25993055347956,0.642527785540211,0.253663755564582,0.214400385756837,5.55234312483076,
2011,Vorarlberg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,258246.9108,8405.284997,249841.6258,868083.3354,465292.3534,237285.5112,93678.02493,79178.06246,2001764.198,369300,0.022760046024912,0.676527554291904,0.699287600324939,2.35061829244517,1.25993055347956,0.642527785540211,0.253663755564582,0.214400385756837,5.42042837259681,
2011,Wien,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,2478663,2471937,6726,,,,,,2478663,1702855,1.45164268243626,0.0039498371851978,1.45559251962146,,,,,,1.45559251962146,
2011,Wien,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,3101456.603,2635437.59,466019.0134,3154542.43,1572722.433,26974.12956,570331.1752,365539.606,8791566.377,1702855,1.54765825040887,0.273669228090472,1.82132747826444,1.8525020803298,0.923579772206089,0.0158405322590591,0.334926447172543,0.214662790431364,5.16283910080424,
2011,Wien,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,622793.6031,163500.5897,459293.0134,3154499.204,1572722.433,26974.12956,570331.1752,365539.606,6312860.15,1702855,0.096015567796436,0.269719390905274,0.36573495870171,1.85247669590188,0.923579772206089,0.0158405322590591,0.334926447172543,0.214662790431364,3.70722119616761,
2012,Austria,Emissionshandel,THG,t CO2-äq,NowCast (1990-2023),31072024,28386841,10094728,18292113,,,,,,,8408121,1.20059261754202,2.17552922941999,3.376121846962,,,,,,,
2012,Austria,Emissionshandel Abgrenzung ab 2013,THG,t CO2-äq,NowCast (1990-2023),31072024,30294845.36,10702732.36,19592113,,,,,,,8408121,1.27290417918581,2.33014165709556,3.60304583628138,,,,,,,
2012,Austria,Gesamt,THG,t CO2-äq,NowCast (1990-2023),31072024,36669205.45,11926548.49,24742656.96,21314169.59,8636802.275,8253711.22,3033074.078,1982046.188,79889008.8,8408121,1.4184558583303,2.94270943056124,4.36116528889154,2.53495038784527,1.02719766699361,0.981635637736422,0.360731497322648,0.235729979147541,9.5014104578181,2092386
2012,Austria,KSG,THG,t CO2-äq,NowCast (1990-2023),31072024,6374360.09,1223816.13,5150543.96,21259626.63,8636802.275,8253711.22,3033074.078,1982046.188,49539620.48,8408121,0.145551679144484,0.612567773465677,0.758119452610161,2.5284634498005,1.02719766699361,0.981635637736422,0.360731497322648,0.235729979147541,5.89187768349195,
2012,Burgenland,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,103517,6986,96531,,,,,,103517,285782,0.0244452064860628,0.337778446508178,0.36222365299424,,,,,,0.36222365299424,
2012,Burgenland,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,215193.9053,14208.93935,200984.966,831364.4382,310540.6498,226318.4497,105617.5257,63712.39649,1752747.365,285782,0.049719504202504,0.703280703473277,0.753000207500822,2.90908608029897,1.08663474186618,0.791926887277715,0.36957375097102,0.222940550804459,6.13316221805432,
2012,Burgenland,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,111676.9053,7222.939347,104453.966,830606.3844,310540.6498,226318.4497,105617.5257,63712.39649,1648472.311,285782,0.0252742977059437,0.365502256965099,0.390776554506582,2.9064335206556,1.08663474186618,0.791926887277715,0.36957375097102,0.222940550804459,5.76828600471688,
2012,Kärnten,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,562600,104567,458033,,,,,,562600,556027,0.188061011425704,0.823760356961083,1.01182136838679,,,,,,1.01182136838679,
2012,Kärnten,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1227131.98,246749.2131,980382.7667,1573034.291,525284.3428,706229.5271,198873.3068,217220.9117,4447774.359,556027,0.443771998661935,1.76319273470533,2.20696473372696,2.82906098265012,0.944710136018575,1.27013531195428,0.357668434806223,0.39066612178905,7.99920572022582,
2012,Kärnten,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,588440.3106,73784.3095,514656.0011,1567867.097,525284.3428,706229.5271,198873.3068,217220.9117,3803915.495,556027,0.132699148602496,0.925595341772971,1.05829449037547,2.81976791954348,0.944710136018575,1.27013531195428,0.357668434806223,0.39066612178905,6.84124241268859,
2012,Niederösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,7314757,5248761,2065996,,,,,,7314757,1614455,3.25110393290615,1.27968633377827,4.53079026668442,,,,,,4.53079026668442,
