date;Biomass;Fossil Gas;Fossil Oil;Hydro Pumped Storage;Hydro Run-of-river and poundage;Hydro Water Reservoir;Waste;Solar;Wind Onshore
2021-05-17T03:45:00+00:00;176;418;0;71;4714;505;100;16;900
2021-05-17T04:00:00+00:00;176;418;0;169;4694;639;100;16;980
2021-05-17T04:15:00+00:00;176;411;0;1068;4622;628;100;16;860
2021-05-17T04:30:00+00:00;176;411;0;1315;4659;732;100;20;940
2021-05-17T04:45:00+00:00;176;406;0;1350;4606;1005;100;20;1112
2021-05-17T05:00:00+00:00;176;406;0;1366;4608;1043;100;24;1148
2021-05-17T05:15:00+00:00;176;406;0;1706;4638;980;100;32;1084
2021-05-17T05:30:00+00:00;176;404;0;1787;4623;1072;100;36;1108
2021-05-17T05:45:00+00:00;176;403;0;1802;4602;1047;100;44;1200
2021-05-17T06:00:00+00:00;176;400;0;1804;4589;1058;100;52;1292
2021-05-17T06:15:00+00:00;176;401;0;2001;4570;1083;100;60;1272
2021-05-17T06:30:00+00:00;176;406;0;2033;4634;1112;100;72;1136
2021-05-17T06:45:00+00:00;176;410;0;2020;4672;1076;100;80;1044
2021-05-17T07:00:00+00:00;176;411;0;2020;4672;1070;100;96;1000
2021-05-17T07:15:00+00:00;176;411;0;2082;4690;1168;100;108;1024
2021-05-17T07:30:00+00:00;176;411;0;2004;4687;1195;100;124;1148
2021-05-17T07:45:00+00:00;176;410;0;2044;4672;1194;100;136;1260
2021-05-17T08:00:00+00:00;176;416;0;1802;4743;1120;100;152;1260
2021-05-17T08:15:00+00:00;176;429;0;1020;4909;1120;100;168;1208
2021-05-17T08:30:00+00:00;176;422;0;970;4845;1080;100;180;1380
2021-05-17T08:45:00+00:00;176;421;0;888;4851;983;100;196;1548
2021-05-17T09:00:00+00:00;176;420;0;838;4862;1039;100;212;1592
2021-05-17T09:15:00+00:00;176;423;0;489;4899;1066;100;224;1676
2021-05-17T09:30:00+00:00;176;428;0;494;4954;971;100;236;1640
2021-05-17T09:45:00+00:00;176;429;0;481;4966;904;100;248;1716
2021-05-17T10:00:00+00:00;176;422;0;470;4916;887;100;260;1828
2021-05-17T10:15:00+00:00;176;426;0;268;4934;872;100;276;1716
2021-05-17T10:30:00+00:00;176;428;0;257;4980;778;100;292;1532
2021-05-17T10:45:00+00:00;176;430;0;249;5007;761;100;304;1412
2021-05-17T11:00:00+00:00;176;438;0;254;4983;739;100;312;1376
2021-05-17T11:15:00+00:00;176;448;0;240;4948;821;100;320;1332
2021-05-17T11:30:00+00:00;176;442;0;247;4921;756;100;324;1236
2021-05-17T11:45:00+00:00;176;440;0;298;4935;817;100;328;1108
2021-05-17T12:00:00+00:00;176;444;0;226;5002;850;100;332;944
2021-05-17T12:15:00+00:00;176;450;0;270;5017;844;100;340;888
2021-05-17T12:30:00+00:00;176;450;0;243;5033;831;100;344;900
2021-05-17T12:45:00+00:00;176;442;0;310;4963;876;100;344;1124
2021-05-17T13:00:00+00:00;176;444;0;316;4942;854;100;340;1200
2021-05-17T13:15:00+00:00;176;456;0;204;4991;715;100;332;1340
2021-05-17T13:30:00+00:00;176;460;0;198;4955;568;100;332;1332
2021-05-17T13:45:00+00:00;176;468;0;165;4987;539;100;324;1108
2021-05-17T14:00:00+00:00;176;465;0;140;4964;540;100;312;1056
2021-05-17T14:15:00+00:00;176;472;0;213;4963;724;100;300;928
2021-05-17T14:30:00+00:00;176;475;0;304;4976;777;100;288;868
2021-05-17T14:45:00+00:00;176;478;0;275;5000;838;100;272;852
2021-05-17T15:00:00+00:00;176;479;0;328;4974;823;100;256;868
2021-05-17T15:15:00+00:00;176;481;0;309;4996;822;100;236;988
2021-05-17T15:30:00+00:00;176;476;0;196;4953;839;100;216;1332
2021-05-17T15:45:00+00:00;176;466;0;204;4979;860;100;192;1572
2021-05-17T16:00:00+00:00;176;455;0;276;4910;689;100;168;1768
2021-05-17T16:15:00+00:00;176;449;0;662;4890;656;100;144;1588
2021-05-17T16:30:00+00:00;176;447;0;690;4855;666;100;120;1472
2021-05-17T16:45:00+00:00;176;449;0;773;4850;742;100;100;1356
2021-05-17T17:00:00+00:00;176;463;0;883;4841;813;100;84;1300
2021-05-17T17:15:00+00:00;176;443;0;2436;4644;805;100;68;1380
2021-05-17T17:30:00+00:00;176;446;0;2384;4659;887;100;52;1472
2021-05-17T17:45:00+00:00;176;450;0;2392;4704;882;100;36;1520
2021-05-17T18:00:00+00:00;176;447;0;2289;4684;834;100;28;1700
2021-05-17T18:15:00+00:00;176;447;0;2389;4705;908;100;20;1688
2021-05-17T18:30:00+00:00;176;435;0;2353;4756;923;100;16;1692
2021-05-17T18:45:00+00:00;176;446;0;2332;4797;886;100;0;1736
2021-05-17T19:00:00+00:00;176;449;0;2289;4744;860;100;0;2012
2021-05-17T19:15:00+00:00;176;443;0;2240;4696;948;100;0;2228
2021-05-17T19:30:00+00:00;176;444;0;2220;4699;956;100;0;2228
2021-05-17T19:45:00+00:00;176;448;0;2159;4712;859;100;0;2196
2021-05-17T20:00:00+00:00;176;431;0;2057;4684;703;100;0;2396
2021-05-17T20:15:00+00:00;176;433;0;1857;4737;888;100;0;2496
2021-05-17T20:30:00+00:00;176;431;0;1759;4714;849;100;0;2628
2021-05-17T20:45:00+00:00;176;451;0;1704;4721;814;100;0;2624
2021-05-17T21:00:00+00:00;176;454;0;1434;4722;702;100;0;2712
2021-05-17T21:15:00+00:00;184;461;0;671;4789;730;100;0;2740
2021-05-17T21:30:00+00:00;184;464;0;556;4802;707;100;0;2748
2021-05-17T21:45:00+00:00;180;465;0;460;4837;651;100;0;2772
2021-05-17T22:00:00+00:00;180;470;0;310;4868;603;100;0;2852
2021-05-17T22:15:00+00:00;176;481;0;72;4944;606;100;0;2840
2021-05-17T22:30:00+00:00;176;478;0;29;4970;438;100;0;2864
2021-05-17T22:45:00+00:00;176;459;0;2;4910;396;100;0;2916
2021-05-17T23:00:00+00:00;176;438;0;0;4924;393;100;0;2828
2021-05-17T23:15:00+00:00;176;451;0;0;4911;474;100;0;2812
2021-05-17T23:30:00+00:00;176;448;0;0;4897;474;100;0;2804
2021-05-17T23:45:00+00:00;176;450;0;0;4908;459;100;0;2740
2021-05-18T00:00:00+00:00;176;450;0;0;4888;422;100;0;2736
2021-05-18T00:15:00+00:00;176;449;0;0;4874;508;100;0;2768
2021-05-18T00:30:00+00:00;176;458;0;0;4908;444;100;0;2720
2021-05-18T00:45:00+00:00;176;457;0;0;4888;466;100;0;2732
2021-05-18T01:00:00+00:00;176;460;0;0;4897;473;100;0;2772
2021-05-18T01:15:00+00:00;176;455;0;0;4902;481;100;0;2700
2021-05-18T01:30:00+00:00;176;512;0;0;4888;424;100;0;2620
2021-05-18T01:45:00+00:00;176;568;0;0;4891;399;100;0;2536
2021-05-18T02:00:00+00:00;176;562;0;0;4871;419;100;0;2492
2021-05-18T02:15:00+00:00;176;576;0;0;4864;530;100;0;2380
2021-05-18T02:30:00+00:00;176;581;0;0;4887;503;100;0;2268
2021-05-18T02:45:00+00:00;176;577;0;0;4852;558;100;0;2352
2021-05-18T03:00:00+00:00;176;576;0;0;4830;576;100;0;2356
2021-05-18T03:15:00+00:00;176;579;0;106;4848;480;100;0;2268
2021-05-18T03:30:00+00:00;176;595;0;154;4821;543;100;4;2192
2021-05-18T03:45:00+00:00;176;607;0;158;4799;591;100;16;2176
2021-05-18T04:00:00+00:00;176;624;0;212;4773;710;100;16;2140
2021-05-18T04:15:00+00:00;176;618;0;1357;4663;709;100;20;2084
2021-05-18T04:30:00+00:00;176;623;0;1415;4685;927;100;24;2036
2021-05-18T04:45:00+00:00;176;666;0;1454;4718;903;100;32;2016
2021-05-18T05:00:00+00:00;176;624;0;1540;4706;1002;100;44;1948
2021-05-18T05:15:00+00:00;176;587;0;1805;4676;964;100;56;1884
2021-05-18T05:30:00+00:00;176;588;0;1847;4704;1021;100;68;1896
2021-05-18T05:45:00+00:00;176;585;0;1855;4690;1018;100;84;1940
2021-05-18T06:00:00+00:00;176;600;0;1956;4821;1026;100;104;1708
2021-05-18T06:15:00+00:00;176;601;0;2070;4792;988;100;124;1664
2021-05-18T06:30:00+00:00;176;602;0;2100;4804;1033;100;144;1608
2021-05-18T06:45:00+00:00;176;605;0;2062;4821;998;100;164;1700
2021-05-18T07:00:00+00:00;176;608;0;2038;4826;926;100;184;1896
2021-05-18T07:15:00+00:00;176;614;0;1774;4850;906;100;200;2028
2021-05-18T07:30:00+00:00;176;600;0;1729;4848;830;100;220;2192
2021-05-18T07:45:00+00:00;176;586;0;1648;4866;712;100;240;2192
2021-05-18T08:00:00+00:00;176;590;0;1616;4886;645;100;256;2156
2021-05-18T08:15:00+00:00;176;610;0;724;4995;797;100;276;2176
2021-05-18T08:30:00+00:00;176;614;0;737;4947;766;100;296;2256
2021-05-18T08:45:00+00:00;176;624;0;777;5017;848;100;312;2104
2021-05-18T09:00:00+00:00;176;630;0;792;5012;844;100;328;1900
2021-05-18T09:15:00+00:00;176;629;0;885;5029;880;100;340;1728
2021-05-18T09:30:00+00:00;176;628;0;924;5028;848;100;352;1676
2021-05-18T09:45:00+00:00;176;628;0;907;5021;830;100;360;1772
2021-05-18T10:00:00+00:00;176;631;0;793;5054;799;100;368;1840
2021-05-18T10:15:00+00:00;176;631;0;771;5049;887;100;376;1880
2021-05-18T10:30:00+00:00;176;632;0;682;5020;779;100;388;2080
2021-05-18T10:45:00+00:00;176;622;0;643;5017;749;100;396;2156
2021-05-18T11:00:00+00:00;176;657;0;664;5038;569;100;396;2104
2021-05-18T11:15:00+00:00;176;640;0;268;5124;640;100;392;1912
2021-05-18T11:30:00+00:00;176;586;0;220;5207;580;100;392;1780
2021-05-18T11:45:00+00:00;176;486;0;192;5227;434;100;388;1752
2021-05-18T12:00:00+00:00;176;491;0;215;5241;407;100;384;1640
2021-05-18T12:15:00+00:00;176;485;0;167;5225;507;100;380;1584
2021-05-18T12:30:00+00:00;176;479;0;158;5270;494;100;376;1516
2021-05-18T12:45:00+00:00;176;477;0;136;5229;536;100;364;1652
2021-05-18T13:00:00+00:00;176;470;0;36;5149;501;100;352;1900
2021-05-18T13:15:00+00:00;176;412;0;84;5131;388;100;340;1884
2021-05-18T13:30:00+00:00;176;410;0;42;5160;398;100;328;1732
2021-05-18T13:45:00+00:00;176;418;0;150;5220;460;100;312;1628
2021-05-18T14:00:00+00:00;176;416;0;161;5168;480;100;300;1696
2021-05-18T14:15:00+00:00;176;384;0;0;5141;504;100;284;1724
2021-05-18T14:30:00+00:00;176;391;0;0;5158;540;100;272;1700
2021-05-18T14:45:00+00:00;176;384;0;0;5097;560;100;256;1780
2021-05-18T15:00:00+00:00;176;374;0;0;5088;586;100;240;1744
2021-05-18T15:15:00+00:00;176;362;0;0;5095;504;100;220;1828
2021-05-18T15:30:00+00:00;176;410;0;0;5082;548;100;200;1720
2021-05-18T15:45:00+00:00;176;414;0;22;5038;596;100;180;1524
2021-05-18T16:00:00+00:00;176;420;0;140;4992;599;100;156;1568
2021-05-18T16:15:00+00:00;176;471;0;226;4954;639;100;132;1456
2021-05-18T16:30:00+00:00;176;472;0;510;4917;783;100;112;1464
2021-05-18T16:45:00+00:00;176;433;0;746;4866;807;100;92;1476
2021-05-18T17:00:00+00:00;176;419;0;905;4823;837;100;76;1456
2021-05-18T17:15:00+00:00;176;419;0;1854;4671;732;100;60;1320
2021-05-18T17:30:00+00:00;176;429;0;1855;4704;724;100;48;1168
2021-05-18T17:45:00+00:00;176;420;0;1917;4688;738;100;36;1068
2021-05-18T18:00:00+00:00;176;430;0;2022;4688;751;100;28;1028
2021-05-18T18:15:00+00:00;176;438;0;2006;4672;898;100;20;1040
2021-05-18T18:30:00+00:00;176;441;0;1974;4681;908;100;20;1116
2021-05-18T18:45:00+00:00;176;434;0;1967;4686;877;100;0;1240
2021-05-18T19:00:00+00:00;176;428;0;1935;4676;858;100;0;1292
2021-05-18T19:15:00+00:00;176;428;0;2000;4681;914;100;0;1248
2021-05-18T19:30:00+00:00;176;437;0;2031;4687;796;100;0;1240
2021-05-18T19:45:00+00:00;176;457;0;2027;4670;843;100;0;1228
2021-05-18T20:00:00+00:00;176;461;0;1938;4698;767;100;0;1256
2021-05-18T20:15:00+00:00;176;454;0;1808;4674;973;100;0;1332
2021-05-18T20:30:00+00:00;176;442;0;1680;4673;943;100;0;1300
2021-05-18T20:45:00+00:00;176;442;0;1662;4674;958;100;0;1244
2021-05-18T21:00:00+00:00;176;462;0;1279;4718;874;100;0;1192
2021-05-18T21:15:00+00:00;184;471;0;700;4778;938;100;0;1156
2021-05-18T21:30:00+00:00;184;478;0;366;4830;794;100;0;1160
2021-05-18T21:45:00+00:00;180;478;0;360;4832;716;100;0;1108
2021-05-18T22:00:00+00:00;180;482;0;316;4870;580;100;0;1052
2021-05-18T22:15:00+00:00;176;475;0;396;4795;621;100;0;1012
2021-05-18T22:30:00+00:00;176;477;0;355;4791;579;100;0;904
2021-05-18T22:45:00+00:00;176;479;0;305;4806;522;100;0;888
2021-05-18T23:00:00+00:00;176;482;0;277;4820;518;100;0;808
2021-05-18T23:15:00+00:00;176;482;0;226;4826;566;100;0;764
2021-05-18T23:30:00+00:00;176;483;0;226;4831;510;100;0;804
2021-05-18T23:45:00+00:00;176;483;0;160;4825;548;100;0;796
2021-05-19T00:00:00+00:00;176;487;0;115;4863;404;100;0;752
2021-05-19T00:15:00+00:00;176;487;0;124;4859;427;100;0;776
2021-05-19T00:30:00+00:00;176;490;0;93;4892;372;100;0;804
2021-05-19T00:45:00+00:00;176;489;0;16;4892;442;100;0;804
2021-05-19T01:00:00+00:00;176;492;0;0;4906;423;100;0;744
2021-05-19T01:15:00+00:00;176;489;0;0;4926;356;100;0;704
2021-05-19T01:30:00+00:00;176;491;0;0;4917;365;100;0;668
2021-05-19T01:45:00+00:00;176;493;0;0;4925;364;100;0;648
2021-05-19T02:00:00+00:00;176;492;0;0;4930;376;100;0;704
2021-05-19T02:15:00+00:00;176;495;0;0;4887;433;100;0;764
2021-05-19T02:30:00+00:00;176;496;0;0;4880;449;100;0;824
2021-05-19T02:45:00+00:00;176;496;0;2;4890;452;100;0;868
2021-05-19T03:00:00+00:00;176;494;0;30;4872;473;100;0;888
2021-05-19T03:15:00+00:00;176;498;0;228;4872;461;100;0;868
2021-05-19T03:30:00+00:00;176;486;0;266;4861;448;100;8;876
2021-05-19T03:45:00+00:00;176;472;0;285;4862;502;100;16;868
2021-05-19T04:00:00+00:00;176;470;0;395;4843;593;100;16;872
2021-05-19T04:15:00+00:00;176;488;0;644;4816;652;100;20;860
2021-05-19T04:30:00+00:00;176;482;0;723;4839;789;100;20;820
2021-05-19T04:45:00+00:00;176;471;0;792;4828;862;100;24;796
2021-05-19T05:00:00+00:00;176;476;0;887;4811;930;100;28;844
2021-05-19T05:15:00+00:00;176;475;0;1708;4706;898;100;32;856
2021-05-19T05:30:00+00:00;176;475;0;1753;4710;968;100;36;800
2021-05-19T05:45:00+00:00;176;476;0;1805;4718;972;100;44;752
2021-05-19T06:00:00+00:00;176;481;0;1760;4733;981;100;52;708
2021-05-19T06:15:00+00:00;176;482;0;1744;4744;998;100;60;664
2021-05-19T06:30:00+00:00;176;484;0;1711;4768;1004;100;68;652
2021-05-19T06:45:00+00:00;176;475;0;1715;4779;1012;100;80;664
2021-05-19T07:00:00+00:00;176;476;0;1672;4810;956;100;88;688
2021-05-19T07:15:00+00:00;176;479;0;1491;4852;988;100;100;740
2021-05-19T07:30:00+00:00;176;480;0;1395;4870;967;100;108;788
2021-05-19T07:45:00+00:00;176;480;0;1508;4874;934;100;120;752
2021-05-19T08:00:00+00:00;176;485;0;1282;4934;846;100;132;716
2021-05-19T08:15:00+00:00;176;492;0;778;5004;992;100;140;660
2021-05-19T08:30:00+00:00;176;493;0;788;4998;932;100;152;644
2021-05-19T08:45:00+00:00;176;489;0;792;4948;916;100;164;700
2021-05-19T09:00:00+00:00;176;496;0;796;4932;789;100;172;684
2021-05-19T09:15:00+00:00;176;498;0;632;4956;867;100;184;704
2021-05-19T09:30:00+00:00;176;498;0;606;4970;945;100;192;684
2021-05-19T09:45:00+00:00;176;496;0;568;4991;889;100;200;680
2021-05-19T10:00:00+00:00;176;498;0;588;4992;840;100;212;696
2021-05-19T10:15:00+00:00;176;496;0;536;4974;841;100;224;704
2021-05-19T10:30:00+00:00;176;498;0;534;4960;748;100;236;720
2021-05-19T10:45:00+00:00;176;496;0;549;4944;753;100;248;744
2021-05-19T11:00:00+00:00;176;500;0;507;4964;679;100;252;724
2021-05-19T11:15:00+00:00;176;498;0;435;4981;691;100;256;720
2021-05-19T11:30:00+00:00;176;498;0;401;4982;712;100;260;684
2021-05-19T11:45:00+00:00;176;504;0;359;5046;730;100;264;576
2021-05-19T12:00:00+00:00;176;506;0;303;5078;659;100;264;572
2021-05-19T12:15:00+00:00;176;492;0;387;5065;682;100;264;568
2021-05-19T12:30:00+00:00;176;489;0;329;5030;720;100;264;580
2021-05-19T12:45:00+00:00;176;491;0;330;5044;710;100;260;564
2021-05-19T13:00:00+00:00;176;495;0;316;5020;700;100;260;592
2021-05-19T13:15:00+00:00;176;504;0;340;5041;584;100;256;568
2021-05-19T13:30:00+00:00;176;508;0;382;5051;664;100;256;560
2021-05-19T13:45:00+00:00;176;513;0;416;5056;762;100;248;676
2021-05-19T14:00:00+00:00;176;514;0;332;5092;703;100;240;804
2021-05-19T14:15:00+00:00;176;486;0;330;5056;480;100;232;956
2021-05-19T14:30:00+00:00;176;460;0;293;5019;424;100;228;868
2021-05-19T14:45:00+00:00;176;480;0;305;5020;468;100;216;712
2021-05-19T15:00:00+00:00;176;501;0;414;4999;546;100;200;608
2021-05-19T15:15:00+00:00;176;503;0;481;5014;475;100;184;672
2021-05-19T15:30:00+00:00;176;503;0;505;5011;588;100;164;712
2021-05-19T15:45:00+00:00;176;501;0;553;5014;638;100;148;724
2021-05-19T16:00:00+00:00;176;495;0;607;4978;791;100;132;624
2021-05-19T16:15:00+00:00;176;491;0;1138;4927;800;100;112;496
2021-05-19T16:30:00+00:00;176;488;0;1196;4936;920;100;92;508
2021-05-19T16:45:00+00:00;176;483;0;1223;4916;972;100;80;556
2021-05-19T17:00:00+00:00;176;477;0;1525;4845;977;100;64;532
2021-05-19T17:15:00+00:00;176;470;0;2132;4762;1053;100;56;388
2021-05-19T17:30:00+00:00;176;473;0;2136;4785;1059;100;44;448
2021-05-19T17:45:00+00:00;176;470;0;2161;4761;1067;100;36;672
2021-05-19T18:00:00+00:00;176;470;0;2196;4762;1052;100;28;748
2021-05-19T18:15:00+00:00;176;470;0;2230;4762;1136;100;20;704
2021-05-19T18:30:00+00:00;176;469;0;2174;4779;1127;100;20;800
2021-05-19T18:45:00+00:00;176;469;0;2064;4771;1128;100;0;1012
2021-05-19T19:00:00+00:00;176;469;0;1961;4800;1055;100;0;1108
2021-05-19T19:15:00+00:00;176;473;0;1802;4834;1122;100;0;1192
2021-05-19T19:30:00+00:00;176;474;0;1822;4854;1066;100;0;1264
2021-05-19T19:45:00+00:00;176;476;0;1770;4887;1058;100;0;1148
2021-05-19T20:00:00+00:00;176;478;0;1744;4896;936;100;0;1220
2021-05-19T20:15:00+00:00;176;473;0;1542;4900;1056;100;0;1236
2021-05-19T20:30:00+00:00;176;474;0;1512;4900;1036;100;0;1284
2021-05-19T20:45:00+00:00;176;474;0;1406;4904;1024;100;0;1348
2021-05-19T21:00:00+00:00;176;476;0;1365;4916;856;100;0;1388
2021-05-19T21:15:00+00:00;184;477;0;933;4962;1023;100;0;1384
2021-05-19T21:30:00+00:00;184;477;0;888;4980;1012;100;0;1364
2021-05-19T21:45:00+00:00;180;480;0;798;5003;1011;100;0;1384
2021-05-19T22:00:00+00:00;180;484;0;668;5041;836;100;0;1392
2021-05-19T22:15:00+00:00;176;492;0;410;5043;922;100;0;1360
2021-05-19T22:30:00+00:00;176;494;0;352;5055;709;100;0;1392
2021-05-19T22:45:00+00:00;176;498;0;266;5074;632;100;0;1440
2021-05-19T23:00:00+00:00;176;497;0;248;5087;568;100;0;1488
2021-05-19T23:15:00+00:00;176;496;0;170;5096;565;100;0;1536
2021-05-19T23:30:00+00:00;176;498;0;168;5087;490;100;0;1556
2021-05-19T23:45:00+00:00;176;498;0;136;5114;440;100;0;1584
2021-05-20T00:00:00+00:00;172;496;0;124;5092;423;100;0;1636
2021-05-20T00:15:00+00:00;176;493;0;80;5079;454;100;0;1712
2021-05-20T00:30:00+00:00;172;495;0;75;5103;373;100;0;1740
2021-05-20T00:45:00+00:00;172;490;0;54;5111;370;100;0;1796
2021-05-20T01:00:00+00:00;172;482;0;40;5071;369;100;0;1872
2021-05-20T01:15:00+00:00;172;468;0;22;5050;393;100;0;1908
2021-05-20T01:30:00+00:00;172;466;0;1;5049;398;100;0;1904
2021-05-20T01:45:00+00:00;172;468;0;0;5055;418;100;0;1936
2021-05-20T02:00:00+00:00;172;467;0;0;5052;404;100;0;1932
2021-05-20T02:15:00+00:00;172;467;0;75;5053;436;100;0;1896
2021-05-20T02:30:00+00:00;172;468;0;81;5066;375;100;0;1872
2021-05-20T02:45:00+00:00;172;471;0;134;5030;456;100;0;1868
2021-05-20T03:00:00+00:00;172;479;0;162;5016;512;100;0;1868
2021-05-20T03:15:00+00:00;172;497;0;305;5020;489;100;0;1860
2021-05-20T03:30:00+00:00;172;495;0;382;4993;540;100;8;1888
2021-05-20T03:45:00+00:00;172;496;0;379;4980;572;100;16;1896
2021-05-20T04:00:00+00:00;172;492;0;435;4965;682;100;16;1932
2021-05-20T04:15:00+00:00;172;492;0;441;5016;655;100;20;1996
2021-05-20T04:30:00+00:00;172;489;0;483;5014;827;100;24;2008
2021-05-20T04:45:00+00:00;172;488;0;601;5006;838;100;28;2012
2021-05-20T05:00:00+00:00;172;486;0;906;4973;893;100;36;1996
2021-05-20T05:15:00+00:00;172;478;0;1732;4884;906;100;48;2004
2021-05-20T05:30:00+00:00;172;476;0;1977;4868;948;100;60;1956
2021-05-20T05:45:00+00:00;172;488;0;2040;4861;967;100;72;1876
2021-05-20T06:00:00+00:00;172;490;0;2118;4851;1015;100;88;1808
2021-05-20T06:15:00+00:00;172;493;0;2189;4876;959;100;108;1736
2021-05-20T06:30:00+00:00;172;495;0;2201;4879;982;100;128;1672
2021-05-20T06:45:00+00:00;172;495;0;2191;4891;948;100;148;1640
2021-05-20T07:00:00+00:00;172;496;0;2150;4918;928;100;168;1624
2021-05-20T07:15:00+00:00;172;503;0;1551;5012;964;100;188;1564
2021-05-20T07:30:00+00:00;172;506;0;1525;5037;902;100;208;1508
2021-05-20T07:45:00+00:00;172;505;0;1514;5039;915;100;224;1520
2021-05-20T08:00:00+00:00;172;507;0;1481;5058;921;100;244;1540
2021-05-20T08:15:00+00:00;172;522;0;448;5217;897;100;260;1580
2021-05-20T08:30:00+00:00;172;523;0;426;5244;754;100;280;1588
2021-05-20T08:45:00+00:00;172;527;0;336;5272;701;100;296;1576
2021-05-20T09:00:00+00:00;172;518;0;285;5295;666;100;312;1572
2021-05-20T09:15:00+00:00;172;506;0;140;5386;549;100;324;1560
2021-05-20T09:30:00+00:00;172;506;0;142;5375;552;100;336;1592
2021-05-20T09:45:00+00:00;172;517;0;147;5356;530;100;348;1580
2021-05-20T10:00:00+00:00;172;534;0;114;5376;466;100;360;1636
2021-05-20T10:15:00+00:00;172;532;0;0;5359;529;100;372;1640
2021-05-20T10:30:00+00:00;172;538;0;0;5388;443;100;388;1560
2021-05-20T10:45:00+00:00;172;539;0;0;5391;434;100;396;1604
2021-05-20T11:00:00+00:00;172;532;0;0;5340;434;100;404;1656
2021-05-20T11:15:00+00:00;172;522;0;0;5340;488;100;408;1660
2021-05-20T11:30:00+00:00;172;513;0;0;5288;444;100;416;1756
2021-05-20T11:45:00+00:00;172;510;0;0;5303;407;100;416;1608
2021-05-20T12:00:00+00:00;172;498;0;0;5302;387;100;416;1584
2021-05-20T12:15:00+00:00;172;492;0;0;5390;364;100;416;1636
2021-05-20T12:30:00+00:00;172;485;0;0;5330;321;100;416;1756
2021-05-20T12:45:00+00:00;172;482;0;0;5310;289;100;408;1772
2021-05-20T13:00:00+00:00;172;482;0;0;5274;286;100;400;1872
2021-05-20T13:15:00+00:00;172;480;0;0;5298;301;100;388;1912
2021-05-20T13:30:00+00:00;172;480;0;0;5346;324;100;380;1836
2021-05-20T13:45:00+00:00;172;474;0;0;5301;383;100;368;1864
2021-05-20T14:00:00+00:00;172;462;0;0;5256;355;100;356;1840
2021-05-20T14:15:00+00:00;172;461;0;0;5322;420;100;340;1648
2021-05-20T14:30:00+00:00;172;497;0;0;5290;425;100;328;1772
2021-05-20T14:45:00+00:00;172;505;0;0;5260;422;100;308;1836
2021-05-20T15:00:00+00:00;172;511;0;0;5213;530;100;292;1880
2021-05-20T15:15:00+00:00;172;504;0;153;5158;405;100;268;1904
2021-05-20T15:30:00+00:00;172;486;0;180;5109;415;100;244;1852
2021-05-20T15:45:00+00:00;172;467;0;256;5089;473;100;220;1604
2021-05-20T16:00:00+00:00;172;480;0;343;5118;578;100;192;1248
2021-05-20T16:15:00+00:00;172;504;0;250;5159;594;100;164;972
2021-05-20T16:30:00+00:00;172;499;0;292;5186;711;100;136;816
2021-05-20T16:45:00+00:00;172;494;0;386;5125;863;100;116;740
2021-05-20T17:00:00+00:00;172;489;0;696;5104;888;100;96;644
2021-05-20T17:15:00+00:00;172;474;0;1877;4909;975;100;76;680
2021-05-20T17:30:00+00:00;172;470;0;1923;4878;1024;100;56;736
2021-05-20T17:45:00+00:00;172;469;0;1950;4874;1015;100;44;892
2021-05-20T18:00:00+00:00;172;473;0;1969;4909;1015;100;32;904
2021-05-20T18:15:00+00:00;172;472;0;1757;4884;995;100;24;1004
2021-05-20T18:30:00+00:00;172;470;0;1706;4854;964;100;20;1132
2021-05-20T18:45:00+00:00;172;461;0;1692;4888;823;100;4;1164
2021-05-20T19:00:00+00:00;172;454;0;1533;4912;690;100;0;1180
2021-05-20T19:15:00+00:00;172;470;0;516;5059;981;100;0;1176
2021-05-20T19:30:00+00:00;172;479;0;395;5072;968;100;0;1256
2021-05-20T19:45:00+00:00;172;481;0;319;5095;858;100;0;1324
2021-05-20T20:00:00+00:00;172;478;0;233;5097;709;100;0;1312
2021-05-20T20:15:00+00:00;172;476;0;306;5088;816;100;0;1188
2021-05-20T20:30:00+00:00;172;482;0;199;5122;545;100;0;1160
2021-05-20T20:45:00+00:00;176;477;0;115;5091;520;100;0;1260
2021-05-20T21:00:00+00:00;176;468;0;12;4996;463;100;0;1432
2021-05-20T21:15:00+00:00;184;457;0;79;5045;492;100;0;1460
2021-05-20T21:30:00+00:00;184;455;0;70;5024;432;100;0;1392
2021-05-20T21:45:00+00:00;180;457;0;62;5016;415;100;0;1248
2021-05-20T22:00:00+00:00;180;458;0;0;4997;396;100;0;1088
2021-05-20T22:15:00+00:00;176;423;0;0;4990;346;100;0;936
2021-05-20T22:30:00+00:00;176;358;0;0;4964;364;100;0;824
2021-05-20T22:45:00+00:00;176;324;0;0;4970;304;100;0;752
2021-05-20T23:00:00+00:00;176;339;0;0;4964;312;100;0;640
2021-05-20T23:15:00+00:00;176;316;0;0;4970;330;100;0;552
2021-05-20T23:30:00+00:00;176;308;0;0;4982;260;100;0;468
2021-05-20T23:45:00+00:00;176;302;0;0;4906;286;100;0;392
2021-05-21T00:00:00+00:00;176;301;0;0;4867;258;100;0;416
2021-05-21T00:15:00+00:00;176;296;0;0;4937;208;100;0;452
2021-05-21T00:30:00+00:00;176;291;0;0;4934;214;100;0;432
2021-05-21T00:45:00+00:00;176;292;0;0;4925;130;100;0;432
2021-05-21T01:00:00+00:00;176;291;0;0;4901;102;100;0;364
