name;eic;gasDayStart;gasInStorage;injection;withdrawal;workingGasVolume;injectionCapacity;withdrawalCapacity;trend;full
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-30;4.9379;0;62;20.081;201.41;223.01;-0.31;24.59
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-29;4.9999;0;77.3;20.081;201.41;223.01;-0.38;24.9
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-28;5.0772;0;157.4;20.081;201.41;223.01;-0.78;25.28
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-27;5.2346;0;167.6;20.081;201.41;223.01;-0.83;26.07
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-26;5.4022;0;165.4;20.081;201.41;223.01;-0.82;26.9
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-25;5.5675;0;176.3;20.081;201.41;223.01;-0.88;27.73
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-24;5.7439;0;164.1;20.081;201.41;223.01;-0.82;28.6
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-23;5.908;0;114.8;20.081;201.41;223.01;-0.57;29.42
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-22;6.0227;0;127;20.081;201.41;223.01;-0.63;29.99
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-21;6.1498;0;170.9;20.081;201.41;223.01;-0.85;30.62
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-20;6.3206;0;146.1;20.081;201.41;223.01;-0.73;31.48
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-19;6.4668;0;150.4;20.081;201.41;223.01;-0.75;32.2
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-18;6.6172;0;143.1;20.081;201.41;223.01;-0.71;32.95
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-17;6.7603;0;161.7;20.081;201.41;223.01;-0.81;33.66
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-16;6.9219;0;102.4;20.081;201.41;223.01;-0.51;34.47
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-15;7.0243;0;123.3;20.081;201.41;223.01;-0.61;34.98
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-14;7.1476;0;158.5;20.081;201.41;223.01;-0.79;35.59
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-13;7.3061;0;176.5;20.081;201.41;223.01;-0.88;36.38
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-12;7.4826;0;158.9;20.081;201.41;223.01;-0.79;37.26
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-11;7.6415;0;179.1;20.081;201.41;223.01;-0.89;38.05
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-10;7.8206;0;186;20.081;201.41;223.01;-0.93;38.95
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-09;8.0066;0;79.9;20.081;201.41;223.01;-0.4;39.87
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-08;8.0865;0;71.7;20.081;201.41;223.01;-0.36;40.27
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-07;8.1582;0;97.7;20.081;201.41;223.01;-0.49;40.63
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-06;8.2559;0;75.9;20.081;201.41;223.01;-0.38;41.11
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-05;8.3317;6.96;0;20.081;201.41;223.01;0.03;41.49
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-04;8.3248;51;0;20.081;201.41;223.01;0.25;41.46
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-03;8.2738;44.93;0;20.081;201.41;223.01;0.22;41.2
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-02;8.2289;64.43;0;20.081;201.41;223.01;0.32;40.98
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-01-01;8.1644;93.8;0;20.081;201.41;223.01;0.47;40.66
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-31;8.0829;112.03;0;20.081;201.41;223.01;0.56;40.25
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-30;7.3278;98.95;0;20.081;201.41;223.01;0.49;36.49
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-29;7.2288;41.33;0;20.081;201.41;223.01;0.21;36
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-28;7.1875;0;22.3;20.081;201.41;223.01;-0.11;35.79
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-27;7.2099;0;69.8;20.081;201.41;223.01;-0.35;35.9
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-26;7.2796;0;71.7;20.081;201.41;223.01;-0.36;36.25
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-25;7.3513;0;73.9;20.081;201.41;223.01;-0.37;36.61
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-24;7.4252;0;87.6;20.081;201.41;223.01;-0.44;36.98
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-23;7.5128;0;122.5;20.081;201.41;223.01;-0.61;37.41
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-22;7.6353;0;160.1;20.081;201.41;223.01;-0.8;38.02
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-21;7.7954;0;167.6;20.081;201.41;223.01;-0.83;38.82
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-20;7.963;0;143.5;20.081;201.41;223.01;-0.71;39.65
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-19;8.1065;0;42.1;20.081;201.41;223.01;-0.21;40.37
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-18;8.1486;0;51.5;20.081;201.41;223.01;-0.26;40.58
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-17;8.2;0;118.6;20.081;201.41;223.01;-0.59;40.83
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-16;8.3187;0;78.1;20.081;201.41;223.01;-0.39;41.43
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-15;8.3968;0;133.8;20.081;201.41;223.01;-0.67;41.81
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-14;8.5306;0;112.8;20.081;201.41;223.01;-0.56;42.48
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-13;8.6433;0;152.8;20.081;201.41;223.01;-0.76;43.04
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-12;8.7962;0;103.3;20.081;201.41;223.01;-0.51;43.8
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-11;8.9027;0;123.3;20.081;201.41;223.01;-0.61;44.33
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-10;9.026;0;150.4;20.081;201.41;223.01;-0.75;44.95
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-09;9.1764;0;158.6;20.081;201.41;223.01;-0.79;45.7
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-08;9.335;0;144.2;20.081;201.41;223.01;-0.72;46.49
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-07;9.4791;0;160.1;20.081;201.41;223.01;-0.8;47.2
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-06;9.6392;0;144.4;20.081;201.41;223.01;-0.72;48
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-05;9.7836;0;106.3;20.081;201.41;223.01;-0.53;48.72
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-04;9.8899;0;124.1;20.081;201.41;223.01;-0.62;49.25
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-03;10.014;0;165.5;20.081;201.41;223.01;-0.82;49.87
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-02;10.1795;0;150.9;20.081;201.41;223.01;-0.75;50.69
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2021-12-01;10.3304;0;128.4;20.081;201.41;223.01;-0.64;51.44
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-25;12.4858;108.95;0;17.4685;145.96;218.94;0.62;71.48
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-24;12.3768;106.5;0;17.4685;145.96;218.94;0.61;70.85
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-23;12.2703;73.5;0;17.4685;145.96;218.94;0.42;70.24
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-22;12.1968;110.51;0;17.4685;145.96;218.94;0.63;69.82
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-21;12.0863;110.51;0;17.4685;145.96;218.94;0.63;69.19
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-20;11.9758;109.47;0;17.4685;145.96;218.94;0.63;68.56
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-19;11.8663;112.7;0;17.4685;145.96;218.94;0.65;67.93
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-18;11.7536;113.17;0;17.4685;145.96;218.94;0.65;67.28
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-17;11.6405;114.46;0;17.4685;145.96;218.94;0.66;66.64
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-16;11.526;106.61;0;17.4685;145.96;218.94;0.61;65.98
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-15;11.4194;79.73;0;17.4685;145.96;218.94;0.46;65.37
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-14;11.3397;80.25;0;17.4685;145.96;218.94;0.46;64.91
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-13;11.2594;80.6;0;17.4685;145.96;218.94;0.46;64.46
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-12;11.1788;82.99;0;17.4685;145.96;218.94;0.48;63.99
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-11;11.0958;84.05;0;17.4685;145.96;218.94;0.48;63.52
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-10;11.0118;83.74;0;17.4685;145.96;218.94;0.48;63.04
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-09;10.928;76.92;0;17.4685;145.96;218.94;0.44;62.56
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-08;10.8511;76.09;0;17.4685;145.96;218.94;0.44;62.12
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-07;10.775;63.04;0;17.4685;145.96;218.94;0.36;61.68
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-06;10.712;80.87;0;17.4685;145.96;218.94;0.46;61.32
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-05;10.6311;79.87;0;17.4685;145.96;218.94;0.46;60.86
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-04;10.5512;80.7;0;17.4685;145.96;218.94;0.46;60.4
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-03;10.4705;79.96;0;17.4685;145.96;218.94;0.46;59.94
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-02;10.3906;80.4;0;17.4685;145.96;218.94;0.46;59.48
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-09-01;10.3102;80.26;0;17.4685;145.96;218.94;0.46;59.02
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-31;10.2299;78.68;0;17.4685;145.96;218.94;0.45;58.56
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-30;10.1512;37.93;0;17.4685;145.96;218.94;0.22;58.11
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-29;10.1133;40.98;0;17.4685;145.96;218.94;0.23;57.89
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-28;10.0723;47.53;0;17.4685;145.96;218.94;0.27;57.66
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-27;10.0248;43.67;0;17.4685;145.96;218.94;0.25;57.39
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-26;9.9811;44.39;0;17.4685;145.96;218.94;0.25;57.14
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-25;9.9367;60.59;0;17.4685;145.96;218.94;0.35;56.88
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-24;9.8762;63.87;0;17.4685;145.96;218.94;0.37;56.54
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-23;9.8123;60.51;0;17.4685;145.96;218.94;0.35;56.17
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-22;9.7518;95.21;0;17.4685;145.96;218.94;0.55;55.82
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-21;9.6566;117.22;0;17.4685;145.96;218.94;0.67;55.28
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-20;9.5393;117.32;0;17.4685;145.96;218.94;0.67;54.61
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-19;9.422;114.8;0;17.4685;145.96;218.94;0.66;53.94
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-18;9.3072;68.05;0;17.4685;145.96;218.94;0.39;53.28
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-17;9.2392;53.02;0;17.4685;145.96;218.94;0.3;52.89
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-16;9.1862;69.24;0;17.4685;145.96;218.94;0.4;52.59
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-15;9.1169;107.92;0;17.4685;145.96;218.94;0.62;52.19
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-14;9.009;110.58;0;17.4685;145.96;218.94;0.63;51.57
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-13;8.8984;111.02;0;17.4685;145.96;218.94;0.64;50.94
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-12;8.7874;104.07;0;17.4685;145.96;218.94;0.6;50.3
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-11;8.6833;104.04;0;17.4685;145.96;218.94;0.6;49.71
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-10;8.5793;68.87;0;17.4685;145.96;218.94;0.39;49.11
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-09;8.4812;52.29;0;17.4685;145.96;218.94;0.3;48.55
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-08;8.4289;52.29;0;17.4685;145.96;218.94;0.3;48.25
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-07;8.3766;88.53;0;17.4685;145.96;218.94;0.51;47.95
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-06;8.2881;93.74;0;17.4685;145.96;218.94;0.54;47.45
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-05;8.1943;85.37;0;17.4685;145.96;218.94;0.49;46.91
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-04;8.1089;123.1;0;17.4685;145.96;218.94;0.7;46.42
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-03;7.9859;125.98;0;17.4685;145.96;218.94;0.72;45.72
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-02;7.8599;123.78;0;17.4685;145.96;218.94;0.71;44.99
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-08-01;7.7361;97.25;0;17.4685;145.96;218.94;0.56;44.29
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-31;7.6388;117.32;0;17.4685;145.96;218.94;0.67;43.73
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-30;7.5215;105.04;0;17.4685;145.96;218.94;0.6;43.06
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-29;7.4165;113.81;0;17.4685;145.96;218.94;0.65;42.46
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-28;7.3027;97.53;0;17.4685;145.96;218.94;0.56;41.8
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-27;7.2051;66.67;0;17.4685;145.96;218.94;0.38;41.25
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-26;7.1385;54.83;0;17.4685;145.96;218.94;0.31;40.86
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-25;7.0836;84.63;0;17.4685;145.96;218.94;0.48;40.55
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-24;6.999;86.32;0;17.4685;145.96;218.94;0.49;40.07
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-23;6.9127;86.93;0;17.4685;145.96;218.94;0.5;39.57
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-22;6.8258;0.08;2.4;17.4685;145.96;218.94;-0.01;39.07
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-21;6.8281;0;14.1;17.4685;145.96;218.94;-0.08;39.09
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-20;6.8422;0;63.5;17.4685;145.96;218.94;-0.36;39.17
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-19;6.9057;0;66.3;17.4685;145.96;218.94;-0.38;39.53
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-18;6.972;0;28.9;17.4685;145.96;218.94;-0.17;39.91
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-17;7.0008;0;31.9;17.4685;145.96;218.94;-0.18;40.08
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-16;7.0326;0;32.8;17.4685;145.96;218.94;-0.19;40.26
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-15;7.0654;0;87.2;17.4685;145.96;218.94;-0.5;40.45
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-14;7.1526;0;52.7;17.4685;145.96;218.94;-0.3;40.95
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-13;7.2053;0;55.6;17.4685;145.96;218.94;-0.32;41.25
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-12;7.2609;0;55.2;17.4685;145.96;218.94;-0.32;41.57
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-11;7.3161;3.93;32.2;17.4685;145.96;218.94;-0.16;41.88
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-10;7.3443;32.9;0;17.4685;145.96;218.94;0.19;42.04
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-09;7.3114;35.53;0;17.4685;145.96;218.94;0.2;41.85
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-08;7.2759;59.11;0;17.4685;145.96;218.94;0.34;41.65
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-07;7.2168;60.45;0;17.4685;145.96;218.94;0.35;41.31
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-06;7.1563;47.24;0;17.4685;145.96;218.94;0.27;40.97
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-05;7.1091;44.41;0;17.4685;145.96;218.94;0.25;40.7
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-04;7.0647;31.59;0;17.4685;145.96;218.94;0.18;40.44
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-03;7.0331;35.15;0;17.4685;145.96;218.94;0.2;40.26
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-02;6.9979;35.75;0;17.4685;145.96;218.94;0.2;40.06
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-07-01;6.9622;19.34;0;17.4685;145.96;218.94;0.11;39.86
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-30;6.9428;18.01;0;17.4685;145.96;218.94;0.1;39.74
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-29;6.9248;0;37.9;17.4685;145.96;218.94;-0.22;39.64
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-28;6.9627;3.25;13.4;17.4685;145.96;218.94;-0.06;39.86
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-27;6.9729;22.24;0;17.4685;145.96;218.94;0.13;39.92
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-26;6.9506;57.33;0;17.4685;145.96;218.94;0.33;39.79
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-25;6.8933;43.46;0;17.4685;145.96;218.94;0.25;39.46
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-24;6.8498;46.67;0;17.4685;145.96;218.94;0.27;39.21
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-23;6.8032;46.69;0;17.4685;145.96;218.94;0.27;38.95
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-22;6.7565;33.62;0;17.4685;145.96;218.94;0.19;38.68
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-21;6.7229;49.55;0;17.4685;145.96;218.94;0.28;38.49
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-20;6.6733;35.34;0;17.4685;145.96;218.94;0.2;38.2
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-19;6.638;44.79;0;17.4685;145.96;218.94;0.26;38
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-18;6.5932;47.01;0;17.4685;145.96;218.94;0.27;37.74
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-17;6.5462;37.09;0;17.4685;145.96;218.94;0.21;37.47
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-16;6.5091;32.76;0;17.4685;145.96;218.94;0.19;37.26
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-15;6.4763;47.69;0;17.4685;145.96;218.94;0.27;37.07
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-14;6.4286;59.8;0;17.4685;145.96;218.94;0.34;36.8
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-13;6.3688;58.35;0;17.4685;145.96;218.94;0.33;36.46
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-12;6.3105;75.98;0;17.4685;145.96;218.94;0.43;36.12
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-11;6.2345;69.01;0;17.4685;145.96;218.94;0.4;35.69
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-10;6.1655;67.95;0;17.4685;145.96;218.94;0.39;35.29
