region;energietraeger_gruppe;energietraeger_untergruppe;year;nutzenergiekategorie;gesamt;industrie_eisenStahlerzeugung;industrie_chemiePetrochemie;industrie_nichtEisenMetalle;industrie_steineErdenGlas;industrie_fahrzeugbau;industrie_maschinenbau;industrie_bergbau;industrie_nahrungsGenußmittelTabak;industrie_papierDruck;industrie_holzverarbeitung;industrie_bau;industrie_textilLeder;industrie_sonstProduzierenderBereich;verkehr_eisenbahn;verkehr_sonstigerLandverkehr;verkehr_transportinRohrfernleitungen;verkehr_binnenschiffahrt;verkehr_flugverkehr;oeffentUndPrivDienstleistungen;privateHaushalte;landwirtschaft
niederoesterreich;oil;fluessiggas;2020;verkehr;3434.617528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3434.617528;0;0;0;0;0;0
niederoesterreich;oil;fluessiggas;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;oil;fluessiggas;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;oil;fluessiggas;2019;raumklimaUndWarmwasser;93754.51253;0;76.1375;0;144.4276944;3.527527778;20891.09967;360.8566389;11.03122222;89.05313889;0;293.8571389;0;24.95752778;0;0;0;0;0;22279.26828;44123.86894;5456.427278
niederoesterreich;oil;fluessiggas;2019;prozesswaermeKleiner200Grad;448.2350278;0;7.61375;0;0;0;0;0;319.9056389;0;0;0;0;0;0;0;0;0;0;120.7156389;0;0
niederoesterreich;oil;fluessiggas;2019;prozesswaermeGroesser200Grad;85110.95975;757.4083056;98.97877778;0;877.5668611;0;39768.36875;11011.94764;2151.089694;984.8229722;0;15367.39219;0;326.9888333;0;0;0;0;0;2827.60475;10912.37517;26.41583333
niederoesterreich;oil;fluessiggas;2019;standmotoren;12253.60772;0;3.0455;0;51.45458333;0;6273.284194;0;827.3421944;0;4318.728028;200.3571389;1.72;31.49186111;0;0;0;0;0;385.4515;0;160.73275
niederoesterreich;oil;fluessiggas;2019;verkehr;8915.975556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8915.975556;0;0;0;0;0;0
niederoesterreich;oil;fluessiggas;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;oil;fluessiggas;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;gas;erdgas;2020;raumklimaUndWarmwasser;5417544.352;9941.405639;216992.8496;15996.53425;68033.39158;18989.78361;182357.4575;9643.174417;84695.01958;97041.69275;217469.6943;26025.73492;1834.364917;40717.19072;0;0;0;0;0;369768.4453;3991131.994;66905.61833
niederoesterreich;gas;erdgas;2020;prozesswaermeKleiner200Grad;3848267.002;3012.900556;1379275.535;0;35719.80417;0;0;197385.5943;922777.2881;1206546.212;0;0;15154.91619;30124.13225;0;0;0;0;0;58270.61994;0;0
niederoesterreich;gas;erdgas;2020;prozesswaermeGroesser200Grad;2435196.941;129336.8079;118776.8694;184131.6619;724997.4917;2055.411389;201266.36;20201.12247;372236.2392;165774.2388;0;25878.52233;10400.9825;61594.04922;0;0;0;0;0;11364.58878;389890.4147;17292.18103
niederoesterreich;gas;erdgas;2020;standmotoren;128682.7277;2642.344472;0;3335.582778;0;0;12413.89389;0;3375.145944;86592.36708;0;287.5907778;3370.549944;7716.554833;0;0;0;0;0;8948.698;0;0
niederoesterreich;gas;erdgas;2020;verkehr;1069688.787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29053.68289;1040635.104;0;0;0;0;0
niederoesterreich;gas;erdgas;2020;beleuchtungUndEdv;220.5540278;0;0;0;0;0;20.03327778;0;0;0;0;200.52075;0;0;0;0;0;0;0;0;0;0
niederoesterreich;gas;erdgas;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;gas;erdgas;2019;raumklimaUndWarmwasser;5576041.91;8876.724389;240035.0055;17266.49053;74608.35439;15936.70169;164092.7134;10285.38433;73040.47306;94568.5855;244096.9456;28747.85497;1895.209306;43207.87917;0;0;0;0;0;348289.12;4129049.956;82044.51261
niederoesterreich;gas;erdgas;2019;prozesswaermeKleiner200Grad;3852237.003;2690.232028;1525738.804;0;39171.87936;0;0;210530.953;795797.5569;1175797.385;0;0;15657.59244;31966.83864;0;0;0;0;0;54885.76219;0;0
niederoesterreich;gas;erdgas;2019;prozesswaermeGroesser200Grad;2467597.11;115485.3991;131389.6129;198749.776;795063.5494;1724.952694;181107.7189;21546.46381;321014.2833;161549.4828;0;28585.24492;10745.97464;65361.78425;0;0;0;0;0;10704.43592;403363.5072;21204.92419
niederoesterreich;gas;erdgas;2019;standmotoren;124844.0304;2359.360889;0;3600.392889;0;0;11170.53047;0;2910.705472;84385.56086;0;317.6708611;3482.348333;8188.579861;0;0;0;0;0;8428.880806;0;0
niederoesterreich;gas;erdgas;2019;verkehr;1238342.542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27387.40011;1210955.141;0;0;0;0;0
niederoesterreich;gas;erdgas;2019;beleuchtungUndEdv;239.5206667;0;0;0;0;0;18.02675;0;0;0;0;221.4938889;0;0;0;0;0;0;0;0;0;0
niederoesterreich;gas;erdgas;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2020;raumklimaUndWarmwasser;1215209.983;5992.684472;55304.42378;7771.378111;11208.88114;6348.056833;56120.70783;353.853;33905.64497;16291.32267;14052.71886;11353.131;1000.252444;15438.89206;0;0;0;0;0;342517.1153;536647.5561;100903.3644
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2020;prozesswaermeKleiner200Grad;149540.5966;370.5531667;7736.888972;966.1981111;1174.102417;167.5710556;822.5681111;32.93961111;20242.64561;107488.6279;7891.286944;8.568277778;117.4983611;2390.041972;0;0;0;0;0;0;0;131.1061111
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2020;prozesswaermeGroesser200Grad;2481947.958;81974.90147;425943.9578;37975.15692;151242.2752;2643.857639;104424.6005;33078.56519;43185.32497;715.0645556;2709.156333;873.2511111;691.7100556;20326.44653;0;0;0;0;0;755431.6272;818644.9467;2087.115583
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2020;standmotoren;5898795.696;118253.5913;1609091.912;173217.1098;330108.2442;22290.26292;262730.776;119951.9742;390686.9497;550532.9958;268437.5719;37149.20742;15149.02856;187766.7228;0;0;0;0;0;166469.4922;1479290.061;167669.7961
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2020;verkehr;388314.4266;0;0;0;0;0;0;0;0;0;0;0;0;0;290134.8986;80388.70494;17790.823;0;0;0;0;0
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2020;beleuchtungUndEdv;1539277.712;7719.693556;124296.6547;15922.84403;20683.649;6348.708111;62278.55814;5423.038056;37781.12056;24952.97575;23739.32356;26491.483;2234.614639;21394.72608;0;0;0;0;0;517556.2667;585912.4047;56541.65114
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2020;elektrochemie;20400.353;88.64786111;0;0;0;8.154666667;19371.92439;0;0;0;0;3.610222222;0;0;0;0;0;0;0;134.737;0;793.2788611
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2019;raumklimaUndWarmwasser;1247212.73;6023.152139;48431.14581;8508.097861;10989.60286;5846.478139;64806.95439;362.71975;35958.61294;16579.71983;14847.86344;11763.54342;1058.741111;14469.31481;0;0;0;0;0;363008.4936;541438.1381;103120.1519
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2019;prozesswaermeKleiner200Grad;152199.4349;372.4371111;6775.342222;1057.792833;1151.133556;154.3307778;949.8835;33.765;21468.32656;109391.4455;8337.799417;8.878;124.3689444;2239.945028;0;0;0;0;0;0;0;133.9864444
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2019;prozesswaermeGroesser200Grad;2500976.365;82391.67381;373007.3022;41575.16806;148283.5369;2434.958639;120587.2231;33907.43728;45800.17244;727.723;2862.448444;904.8188889;732.1570278;19049.92614;0;0;0;0;0;800625.9686;825952.8822;2132.968278
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2019;standmotoren;5817165.783;118854.8098;1409112.683;189637.938;323650.3681;20529.04356;303395.6994;122957.6923;414342.8275;560278.8072;283626.5675;38492.14053;16034.85122;175974.7921;0;0;0;0;0;176428.6715;1492495.489;171353.4027
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2019;verkehr;436520.5142;0;0;0;0;0;0;0;0;0;0;0;0;0;314848.6056;80899.73761;40772.171;0;0;0;0;0
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2019;beleuchtungUndEdv;1575500.825;7758.941611;108848.9671;17432.3155;20279.01672;5847.077972;71917.90397;5558.926806;40068.74644;25394.70586;25082.56503;27449.14244;2365.28125;20051.11672;0;0;0;0;0;548519.5117;591142.7675;57783.83789
niederoesterreich;elektrischeEnergie;elektrischeEnergie;2019;elektrochemie;23424.12472;89.09855556;0;0;0;7.510361111;22370.27058;0;0;0;0;3.740722222;0;0;0;0;0;0;0;142.79775;0;810.7067222
niederoesterreich;fernwaerme;fernwaerme;2020;raumklimaUndWarmwasser;2296067.202;7342.313167;79847.15222;28.58638889;2544.519611;9638.75575;26816.47972;0;2545.700278;4755.481833;53308.87386;9251.548056;152.6073056;8821.170139;0;0;0;0;0;1368487.715;711192.04;11334.25814
niederoesterreich;fernwaerme;fernwaerme;2020;prozesswaermeKleiner200Grad;376276.5362;0;298007.7967;0;0;0;0;0;0;55596.25092;13283.05786;0;0;713.4628333;0;0;0;0;0;8675.967889;0;0
niederoesterreich;fernwaerme;fernwaerme;2020;prozesswaermeGroesser200Grad;533864.6629;0;85395.31042;0;0;0;902.7300278;0;136566.4223;0;221757.13;0;0;10825.12958;0;0;0;0;0;0;78417.94061;0
niederoesterreich;fernwaerme;fernwaerme;2020;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;fernwaerme;fernwaerme;2020;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;fernwaerme;fernwaerme;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;fernwaerme;fernwaerme;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;fernwaerme;fernwaerme;2019;raumklimaUndWarmwasser;2327858.576;7095.598444;78382.72656;0;2468.245222;9256.910028;27940.04703;0;2432.839778;4837.330333;49442.91764;8161.407639;143.8184444;7796.421833;0;0;0;0;0;1449124.527;670233.5094;10542.27597
niederoesterreich;fernwaerme;fernwaerme;2019;prozesswaermeKleiner200Grad;371232.909;0;292542.2261;0;0;0;0;0;0;56553.14022;12319.77133;0;0;630.5804444;0;0;0;0;0;9187.190889;0;0
niederoesterreich;fernwaerme;fernwaerme;2019;prozesswaermeGroesser200Grad;504426.2429;0;83829.12956;0;0;0;940.5529722;0;130511.9177;0;205675.3166;0;0;9567.582889;0;0;0;0;0;0;73901.74322;0
niederoesterreich;fernwaerme;fernwaerme;2019;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;fernwaerme;fernwaerme;2019;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;fernwaerme;fernwaerme;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;fernwaerme;fernwaerme;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;scheitholz;2020;raumklimaUndWarmwasser;3800333.441;0;0;0;0.410888889;0;0;0;0;0;0;76.86658333;0;409.2275;0;0;0;0;0;10180.63056;3633275;156391.3056
niederoesterreich;erneuerbare;scheitholz;2020;prozesswaermeKleiner200Grad;7085.294778;0;0;0;0;0;0;0;1.300333333;0;0;0;0;0;0;0;0;0;0;0;0;7083.994444
niederoesterreich;erneuerbare;scheitholz;2020;prozesswaermeGroesser200Grad;402542.1494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1809.816111;311681.9444;89050.38889
niederoesterreich;erneuerbare;scheitholz;2020;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;scheitholz;2020;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;scheitholz;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;scheitholz;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;scheitholz;2019;raumklimaUndWarmwasser;3798823.563;0;0;0;0.410888889;0;0;0;0;0;0;76.86658333;0;409.2275;0;0;0;0;0;10709.19722;3633275;154352.8611
niederoesterreich;erneuerbare;scheitholz;2019;prozesswaermeKleiner200Grad;6992.961444;0;0;0;0;0;0;0;1.300333333;0;0;0;0;0;0;0;0;0;0;0;0;6991.661111
niederoesterreich;erneuerbare;scheitholz;2019;prozesswaermeGroesser200Grad;401475.4186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1903.779722;311681.9444;87889.69444
niederoesterreich;erneuerbare;scheitholz;2019;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;scheitholz;2019;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;scheitholz;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;scheitholz;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2020;raumklimaUndWarmwasser;1500594.629;1441.450278;0;0;3067.7;0;7782.105556;0;23039.46667;46.31347222;82403.77778;31758.5;213.757;17791.03056;0;0;0;0;0;177783.5278;977915.2778;177351.7222
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2020;prozesswaermeKleiner200Grad;460181.0111;0;80928.08333;0;0;0;0;0;11620.70556;285246.1111;82386.11111;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2020;prozesswaermeGroesser200Grad;973336.1046;2926.580556;0;0;190863.3056;0;756.1930556;0;577.5219444;0;560053.3333;1969.786944;0;0;0;0;0;0;0;10965.55;205018.9722;204.8609722
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2020;standmotoren;20943.35308;0;0;1220.418611;11593.93889;5655.466667;0;1822.297778;0;0;0;0;0;22.01363889;0;0;0;0;0;0;0;629.2175
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2020;verkehr;1050827.411;0;0;0;0;0;0;0;0;0;0;0;0;0;4082.444444;1021485.833;0;0;0;0;0;25259.13333
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2019;raumklimaUndWarmwasser;1472662.76;1262.053889;0;0;5441.052778;0;5371.694444;0;21310.53056;52.005;60572.44444;33229.63889;199.4931667;16514.09722;0;0;0;0;0;185853.5278;967760.8333;175095.3889
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2019;prozesswaermeKleiner200Grad;502521.3528;0;110912.6944;0;0;0;0;0;10748.65833;320300.5556;60559.44444;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2019;prozesswaermeGroesser200Grad;970465.789;2562.351667;0;0;338526.3889;0;521.9716667;0;534.1833333;0;411677.7778;2061.033889;0;0;0;0;0;0;0;11463.3;202890.0556;228.7261944
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2019;standmotoren;25017.75397;0;0;1180.326389;20563.69722;177.737;0;1808.568333;0;0;0;0;0;20.43363889;0;0;0;0;0;0;0;1266.991389
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2019;verkehr;1272678.083;0;0;0;0;0;0;0;0;0;0;0;0;0;4070.333333;1218053.611;0;0;0;0;0;50554.13889
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;erneuerbare;biogeneBrennUndTreibstoffe;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2020;raumklimaUndWarmwasser;7953.746028;0;0;1500.303333;0;0;47.47130556;0;67.06833333;0;3308.936111;316.2472222;0;2713.719722;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2020;prozesswaermeKleiner200Grad;216449.042;0;191863.4722;0;0;0;0;0;33.82808333;24551.74167;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2020;prozesswaermeGroesser200Grad;430388.9993;0;0;0;429910;0;4.612833333;0;1.681166667;0;472.7052778;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2020;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2020;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2019;raumklimaUndWarmwasser;27606.81944;0;0;0;0;0;76.56230556;0;0;0;24360.91667;40.65158333;0;3128.688889;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2019;prozesswaermeKleiner200Grad;170562.5278;0;115468.3333;0;0;0;0;0;0;55094.19444;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2019;prozesswaermeGroesser200Grad;591896.4591;0;0;0;588408.8889;0;7.439611111;0;0;0;3480.130556;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2019;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2019;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;abfaelle;brennbareAbfaelle;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2020;raumklimaUndWarmwasser;1164037.792;0;41.33927778;0;0;0;2280.5975;9.63975;426.4022222;25.11894444;0;434.9855556;1.311194444;64.45561111;0;0;0;0;0;765306.3889;385883.6111;9563.941667
niederoesterreich;sonstige;sonstigeEnergietraeger;2020;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2020;prozesswaermeGroesser200Grad;311648.3333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311648.3333;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2020;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2020;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2019;raumklimaUndWarmwasser;1075345.189;0;41.33927778;0;0;0;2180.5975;9.63975;410.4022222;25.11894444;0;454.9855556;1.311194444;64.45561111;0;0;0;0;0;676834.4444;385883.6111;9439.283333
niederoesterreich;sonstige;sonstigeEnergietraeger;2019;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2019;prozesswaermeGroesser200Grad;311648.3333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311648.3333;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2019;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2019;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;sonstige;sonstigeEnergietraeger;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;steinkohle;2018;raumklimaUndWarmwasser;73231.99992;0;0;0;0;0;0;9.547083333;0;0;0;0;0;0;0;0;0;0;0;0;73002.20667;220.2461667
niederoesterreich;coal;steinkohle;2018;prozesswaermeKleiner200Grad;346965.2303;0;0;0;0;0;0;0;0;346965.2303;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;steinkohle;2018;prozesswaermeGroesser200Grad;40321.06769;15.33275;0;0;37886.16386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2088.856667;330.7144444
niederoesterreich;coal;steinkohle;2018;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;steinkohle;2018;verkehr;579.2083333;0;0;0;0;0;0;0;0;0;0;0;0;0;579.2083333;0;0;0;0;0;0;0
niederoesterreich;coal;steinkohle;2018;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;steinkohle;2018;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;steinkohle;2017;raumklimaUndWarmwasser;81903.91942;0;0;0;0;0;0;12.74808333;0;0;0;0;0;0;0;0;0;0;0;0;81647.81017;243.3611667
niederoesterreich;coal;steinkohle;2017;prozesswaermeKleiner200Grad;336127.3825;0;0;0;0;0;0;0;0;336127.3825;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;steinkohle;2017;prozesswaermeGroesser200Grad;40856.10664;23.68522222;0;0.015694444;38130.744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2336.238583;365.4231389
niederoesterreich;coal;steinkohle;2017;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;steinkohle;2017;verkehr;612.1766667;0;0;0;0;0;0;0;0;0;0;0;0;0;612.1766667;0;0;0;0;0;0;0
niederoesterreich;coal;steinkohle;2017;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;steinkohle;2017;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2018;raumklimaUndWarmwasser;6673.321667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4851.147222;1822.174444
niederoesterreich;coal;braunkohle;2018;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2018;prozesswaermeGroesser200Grad;97613.38889;0;0;0;97613.38889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2018;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2018;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2018;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2018;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2017;raumklimaUndWarmwasser;6526.255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4612.394444;1913.860556
niederoesterreich;coal;braunkohle;2017;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2017;prozesswaermeGroesser200Grad;86505.47222;0;0;0;86505.47222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2017;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2017;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2017;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;braunkohle;2017;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;koks;2018;raumklimaUndWarmwasser;33109.19917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32342.77778;766.4213889
niederoesterreich;coal;koks;2018;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;koks;2018;prozesswaermeGroesser200Grad;52388.46586;21951.225;0;0;17.04483333;0;0;0;29477.19444;0;0;0;0;0;0;0;0;0;0;0;940.5463889;2.455194444
niederoesterreich;coal;koks;2018;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niederoesterreich;coal;koks;2018;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
