region;year;bruttoinlandsverbrauch_TWh;umwandlungseinsatz;umwandlungseinsatz_raffinerie;umwandlungseinsatz_kraftwerke;umwandlungseinsatz_kraftwerke_evu;umwandlungseinsatz_kraftwerke_uea;umwandlungseinsatz_kwk_anlagen;umwandlungseinsatz_kwk_anlagen_evu;umwandlungseinsatz_kwk_anlagen_uea;umwandlungseinsatz_heizwerke;umwandlungseinsatz_heizwerke_evu;umwandlungseinsatz_heizwerke_uea;umwandlungsausstoss;verbrauchDesSektorsEnergie;transportverluste;nichtenergetischerVerbrauch;energetischerEndverbrauch;energeEndverbrauch_industrie_EisenStahlerzeugung;energeEndverbrauch_industrie_chemiePetrochemie;energeEndverbrauch_industrie_nichtEisenMetalle;energeEndverbrauch_industrie_steineErdenGlas;energeEndverbrauch_industrie_fahrzeugbau;energeEndverbrauch_industrie_maschinenbau;energeEndverbrauch_industrie_bergbau;energeEndverbrauch_industrie_hrungsGenussmittelTabak;energeEndverbrauch_industrie_papierDruck;energeEndverbrauch_industrie_holzverarbeitung;energeEndverbrauch_industrie_bau;energeEndverbrauch_industrie_textilLeder;energeEndverbrauch_industrie_sonstProduzierenderBereich;energeEndverbrauch_verkehr_eisenbahn;energeEndverbrauch_verkehr_sonstigerLandverkehr;energeEndverbrauch_verkehr_transportInRohrfernleitungen;energeEndverbrauch_verkehr_binnenschiffahrt;energeEndverbrauch_verkehr_flugverkehr;energeEndverbrauch_oeffentUndPrivDienstleistungen;energeEndverbrauch_privateHaushalte;energeEndverbrauch_landwirtschaft;energeEndverbrauch_industrie_summe;energeEndverbrauch_verkehr_summe;energeEndverbrauch_summe_aus_Landwirtschaft_privateHaushalte_oeffentUndPrivDienstleistungen;verbrauchDesSektorsEnergie_gewinnungErdoelErdgas;verbrauchDesSektorsEnergie_kohlenbergbau;verbrauchDesSektorsEnergie_mineraloelverarbeitung;verbrauchDesSektorsEnergie_kokerei;verbrauchDesSektorsEnergie_hochofen;verbrauchDesSektorsEnergie_energieversorgung
steiermark;2013;18.5324717697222;0.178073446111111;0;0.00279831555555556;0.00137634472222222;0.00142197083333333;0.128362012222222;0.111688480277778;0.0166735319444444;0.0469131180555556;0.0469131180555556;0;0;0;0;1.21042556694444;17.1439727569444;0.00275845972222222;0.0554653780555556;0.0460500547222222;0.122083097777778;0.00130599972222222;0.0449657941666667;0.0390973538888889;0.0662920380555556;0.0927101747222222;0.00937334638888889;0.341189840277778;0.00251685472222222;0.00200372777777778;0.0561974180555556;12.670686255;0;0.00034480027777777;0.428622238888889;0.270430324722222;2.46691898166667;0.424960618055556;0.82581212;13.1558507122222;3.16230992444444;0;0;0;0;0;0
steiermark;2014;17.7491953677778;0.0724375897222222;0;0.00385928472222222;0.00363600944444444;0.00022327527777777;0.0247547066666667;0.0132343375;0.0115203691666667;0.0438235983333333;0.0438235983333333;0;0;0;0;1.16219145416667;16.5145659811111;0.00370875555555556;0.0519759838888889;0.0399124236111111;0.098376275;0.00109900138888889;0.0436007552777778;0.01952076;0.0580534036111111;0.055906925;0.00879614638888889;0.295487110833333;0.00316271944444444;0.0035002925;0.0610122480555556;12.4497558686111;0;0.00032233777777777;0.412065234722222;0.30498947;2.17863447083333;0.424685798888889;0.6831005525;12.9231556888889;2.90830973972222;0;0;0;0;0;0
steiermark;2015;18.1900564431389;0.0517161616111111;0;0.00019703330555555;0;0.00019703330555555;0.00219756219444444;0;0.00219756219444444;0.0493215661111111;0.0493215661111111;0;0;0;0;1.20398121291667;16.9343588472222;0.00413791877777778;0.0599084310555556;0.047528697;0.121579861166667;0.001296006;0.0405373859444444;0.0258077028333333;0.05019568625;0.0419735308611111;0.0120877716666667;0.282367454444444;0.00349774466666667;0.00364154322222222;0.0464352197777778;12.7003070051667;0;0.00032382791666666;0.476042835388889;0.298291090805556;2.29619595591667;0.422203178361111;0.694559733888889;13.22310888825;3.01669022508333;0;0;0;0;0;0
steiermark;2016;18.5101809525;0.0456493683333333;0;0.00030757694444444;0;0.00030757694444444;0.00047829638888888;0;0.00047829638888888;0.044863495;0.044863495;0;0;0;0;1.32511390944444;17.1394176744444;0.00415791333333333;0.0610042444444444;0.0205283411111111;0.0978655397222222;0.00483148972222222;0.0451989280555556;0.0286425247222222;0.0457051725;0.00941783333333333;0.0103965027777778;0.266282109444444;0.00428278638888889;0.00358173972222222;0.04665294;13.0922892783333;0;0.00034223972222222;0.4924379825;0.202698671388889;2.27459186555556;0.428509572222222;0.601895125;13.6317224405556;2.90580010888889;0;0;0;0;0;0
steiermark;2017;18.732565445;0.0528646294444444;0;0.00042493055555555;0;0.00042493055555555;0.00054900361111111;0;0.00054900361111111;0.0518906952777778;0.0518906952777778;0;0;0;0;1.26553548222222;17.4141653333333;0.00414511861111111;0.0505500283333333;0.0115284491666667;0.078467165;0.00373377222222222;0.0362328086111111;0.0268691980555556;0.0389066230555556;0.00733985833333333;0.0109448033333333;0.282696663611111;0.00325652888888889;0.00295144527777778;0.0508341983333333;13.4043134536111;0;0.00035678388888888;0.472169744722222;0.293914892777778;2.22628356166667;0.408670235833333;0.5576224625;13.9276741805556;2.92886869027778;0;0;0;0;0;0
steiermark;2018;18.8805748084722;0.0499165215833333;0;0.00023304113888888;0;0.00023304113888888;0.00095246763888888;0;0.00095246763888888;0.0487310128055556;0.0487310128055556;0;0;0;0;1.35702398838889;17.4736342985;0.00417001061111111;0.0369166218333333;0.0268073023888889;0.0626485678888889;0.00743746866666667;0.0308733123611111;0.0249897773055556;0.0313853971944444;0.00628391813888889;0.0109942714444444;0.303936843638889;0.00113186133333333;0.00256829036111111;0.0487017947222222;13.6923927003611;0;0.00032132780555555;0.523766214333333;0.261433175638889;1.99109985677778;0.405775585722222;0.550143643138889;14.26518203725;2.65830861813889;0;0;0;0;0;0
steiermark;2019;18.7165444666389;0.00313929511111111;0;0.00025707197222222;0;0.00025707197222222;0.00034903766666666;0;0.00034903766666666;0.00253318547222222;0.00253318547222222;0;0;0;0;1.04923292666667;17.6641722448611;0.00461311641666667;0.0456339479722222;0.0304080328055556;0.141199607166667;0.00720904719444444;0.0326927855;0.0271285387777778;0.0320940696111111;0.00783649158333333;0.0104391371944444;0.308279805472222;0.00064685152777777;0.00290681622222222;0.0486898034444444;13.7434756653889;0;0.00036137058333333;0.564089037333333;0.250572897944444;2.00726386930556;0.398631353388889;0.651088247472222;14.3566158767778;2.65646812061111;0;0;0;0;0;0
steiermark;2020;16.4673848486111;0.00589666333333333;0;0.00027863583333333;0;0.00027863583333333;0.00041190277777777;0;0.00041190277777777;0.00520612472222222;0.00520612472222222;0;0;0;0;0.953938674444444;15.5075495108333;0.00408806611111111;0.0289578966666667;0.0299073138888889;0.0908916786111111;0.00567834027777778;0.0268775711111111;0.0225567625;0.0277949363888889;0.00362872472222222;0.0079304075;0.273149858333333;0.00035101944444444;0.00206486555555556;0.0427904994444444;11.9882121930556;0;0.00037523444444444;0.193213798611111;0.254587164722222;2.10812360916667;0.396369570277778;0.523877441111111;12.2245917252778;2.75908034444444;0;0;0;0;0;0
vorarlberg;1988;4.74269613203741;0.0141666666666667;;;;;;;;;;;0;0;0;0.318333333333333;4.41019613203741;0;0.00091722478557414;0;0.00509520414687503;0.0115091790832647;0.0278639320963142;0.00160254259698446;0.0197825084698686;0.0400618420354372;0.00005540679272782;0.146641834073501;0.106500567298224;0.0152909471273734;0.0336111111111111;1.99398825846608;0;0.00130872530651466;0.00107691113876095;0.21100454886702;1.58444444444444;0.209440944197334;0.375321188506144;2.02998500602247;2.0048899375088;;;;;;
vorarlberg;1989;4.7235373168011;0.0144444444444444;;;;;;;;;;;0;0;0;0.3225;4.38659287235665;0;0.00092483380328405;0;0.00512750590114931;0.0109553699183433;0.0264517495059288;0.00167199943342593;0.0179026987000196;0.0329095392489994;0.00006042924418071;0.152398332265621;0.11278256066168;0.0136964749306035;0.0319444444444444;2.06829186803727;0;0.00120299534549726;0.00109251985039163;0.181353133240991;1.55173566666667;0.176090751158153;0.374881493613236;2.10253182767761;1.90917955106581;;;;;;
