gruppe;untergruppe;jahr;gesamt_import_t;AL;DZ;AD;AO;AR;AM;AW;AU;AT;AZ;BS;BH;BD;BB;BY;BE;BZ;BJ;BO;BA;BR;VG;BN;BG;KH;CM;CA;CV;CL;CN;CO;CG;CR;CI;HR;CU;CW;CY;CZ;KP;CD;DK;DJ;DO;EC;EG;CQ;ER;EE;ET;FI;MK;FR;GA;GE;DE;GH;GI;GR;GT;GW;HN;HK;HU;IS;IN;ID;IR;IQ;IE;IL;IT;JM;JP;JO;KZ;KE;KR;XK;KW;KG;LA;LV;LB;LR;LY;LI;LT;LU;MG;MY;MT;MH;MR;MU;MX;MD;MN;ME;MA;MZ;MM;NA;NP;NL;NC;NZ;NG;NO;OM;OtherAfrica;OtherAsiaOceania;OtherEurope;OtherFormerSovietUnion;OtherNearandMiddleEast;OtherNon-OECD_Americas;PK;PA;PG;PE;PH;PL;PT;QA;RO;RU;ST;SA;SN;RS;SL;SG;SK;SI;ZA;SS;ES;LK;SD;SE;CH;SY;TW;TJ;TZ;TH;TL;TG;TT;TN;TR;TM;UG;UA;AE;UK;US;UY;ZU;VE;VN;YE;Else
oil;petroleum;2017;145030.751;0;0;0;0;0;0;0;0;627414.96;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;0;0;63542.751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;42631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;petroleum;2018;83736.193;0;0;0;0;0;0;0;0;785774.864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304.8065985;0;0;58743.3014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9899.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;14738.255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;petroleum;2019;50731.17;0;0;0;0;0;0;0;0;907629.732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253.6172399;0;0;35574.40668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5976.105989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.18287177;8896.857216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;petroleum;2020;53739;0;0;0;0;0;0;0;0;375715;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;31029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;22501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2005;4104890.995;0;0;0;0;0;0;0;0;2881085.826;0;0;0;0;0;0;58456;0;0;0;0;0;0;0;1407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179664;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;2409721.995;0;0;0;0;0;0;0;324063;0;0;0;0;0;0;0;456564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118141;0;0;0;0;0;0;0;0;0;0;510239;41298;0;0;0;0;0;0;578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2006;3925538.805;0;0;0;0;0;0;0;0;2681535.495;0;0;0;0;0;0;32115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500637.805;0;0;0;0;0;0;0;103003;0;0;0;0;0;0;0;502964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566992;85982;0;0;0;0;0;0;2049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2007;4068850.907;0;0;0;0;0;0;0;0;2849626.821;0;0;0;0;0;0;19953;0;0;0;0;0;0;0;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2512760.907;0;0;0;0;0;0;0;178691;0;0;0;0;0;0;0;440129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;689061;116727;0;0;0;0;0;0;2684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2008;3888283.681;0;0;0;0;0;0;0;0;2954104.378;0;0;0;0;0;0;2693;0;0;0;0;0;0;0;5852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2234428.681;0;0;0;0;0;0;0;213990;0;0;0;0;0;0;0;464148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;727356;87724;0;0;0;0;0;0;1434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2009;3634682.359;0;0;0;0;0;0;0;0;3032387.693;0;0;0;0;0;0;7012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1792;95380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2136268.359;0;0;0;0;0;0;0;87360;0;0;0;0;0;0;0;365905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;814584;125196;0;0;0;0;0;0;1185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2010;4157086.769;0;0;0;0;0;0;0;0;2544517.312;0;0;0;0;0;0;8575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8877;145546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2485660.769;0;0;0;0;0;0;0;227750;0;0;0;0;0;0;0;366988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;741976;170080;0;0;0;0;0;0;1634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2011;3672474.107;0;0;0;0;0;0;0;0;3186130.488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17409;198282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2079307.107;0;0;0;0;0;0;0;238506;0;0;0;0;0;0;0;305496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;683254;149858;0;0;0;0;0;0;362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2012;3529438.514;0;0;0;0;0;0;0;0;3088463.404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1864152.514;0;0;0;0;0;0;0;356709;0;0;0;0;0;0;0;301458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561586;185967;0;0;0;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2013;3721141.328;0;0;0;0;0;0;0;0;3025732.998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2251889.328;0;0;0;0;0;0;0;198960;0;0;0;0;0;0;0;214070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;690565;182532;0;0;0;0;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2014;3632815.206;0;0;0;0;0;0;0;0;3069207.575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169267;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;2106017.206;0;0;0;0;0;0;0;345863;0;0;0;0;0;0;0;214107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;527583;216974;0;0;0;0;0;0;52796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2015;3669168.051;0;0;0;0;0;0;0;0;3212384.143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167805;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;2469761.051;0;0;0;0;0;0;0;66047;0;0;0;0;0;0;0;197434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;521962;242535;0;0;0;0;0;0;3494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2016;4176078.114;0;0;0;0;0;0;0;0;2945587.23;0;0;0;0;0;0;2205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78542;0;0;0;0;0;0;0;0;0;0;0;0;0;209;0;0;2918901.114;0;0;0;0;0;0;0;96497;0;0;0;0;0;0;0;374117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12447;0;0;0;0;0;0;0;447707;245418;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2017;4195024.255;0;0;0;0;0;0;0;0;3113936.494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39466;0;0;0;0;0;0;0;0;0;0;0;0;0;142;0;0;2884574.255;0;0;0;0;0;0;0;226671;0;0;0;0;0;0;0;372503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427293;244077;0;0;0;0;0;0;298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2018;4193801.212;0;0;0;0;0;0;0;0;3278645.892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12452.4294;0;0;0;22751.4596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2789023.827;0;0;0;0;0;0;0;239947.657;0;0;0;0;0;0;0;537618.4926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357768.1543;186383.9716;0;0;723.4633784;0;0;0;47131.75726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2019;4256248.508;0;0;0;0;0;0;0;0;3495919.595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12637.85081;0;0;0;23090.23749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2830553.453;0;0;0;0;0;0;0;243520.569;0;0;0;0;0;0;0;545623.8365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363095.4583;189159.2999;0;0;734.2360234;0;0;0;47833.56706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;diesel;2020;3906662;0;0;0;0;0;0;0;0;3024415.607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34343;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;0;2272562;0;0;0;0;0;0;0;150000;0;0;0;0;0;0;0;764024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2043;0;0;421324;260652;0;0;0;0;0;0;689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2005;926261;0;0;0;0;0;0;0;0;996715.38;0;0;0;0;0;0;95131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1895;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;399766;0;0;0;0;0;0;0;333938;0;0;0;0;0;0;0;36065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3500;25192;0;0;0;0;0;114;1449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2006;956827;0;0;0;0;0;0;0;0;1004139.869;0;0;0;0;0;0;95966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;448458;0;0;0;0;0;0;0;291686;0;0;0;0;0;0;0;39347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7654;40564;0;0;0;0;0;0;2772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2007;742652;0;0;0;0;0;0;0;0;611501.608;0;0;0;0;0;0;57695;0;0;0;0;0;0;0;1497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;0;0;356756;0;0;0;0;0;0;0;273522;0;0;0;0;0;0;0;21673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24017;0;0;0;0;0;0;1141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2008;814429;0;0;0;0;0;0;0;0;990660.613;0;0;0;0;0;0;44371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;876;0;0;0;0;0;0;0;0;0;0;0;0;0;155;0;0;450466;0;0;0;0;0;0;0;255945;0;0;0;0;0;0;0;28468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33864;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2009;705968;0;0;0;0;0;0;0;0;835262.159;0;0;0;0;0;0;76820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;753;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;309783;0;0;0;0;0;0;0;248188;0;0;0;0;0;0;0;32115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37712;0;0;0;0;0;0;460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2010;725448;0;0;0;0;0;0;0;0;795391.1759;0;0;0;0;0;0;71012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2095;0;0;0;0;0;0;0;0;0;0;0;2;0;11;0;0;307085;0;0;0;0;0;0;0;170121;0;0;0;0;0;0;0;25620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118966;29400;0;0;0;0;0;0;1085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2011;625231;0;0;0;0;0;0;0;0;738159.6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;673;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;263718;0;0;0;0;0;0;0;146164;0;0;0;0;0;0;0;41321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138767;33287;0;0;0;0;0;0;242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2012;604513;0;0;0;0;0;0;0;0;688397.506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244405;0;0;0;0;0;0;0;63524;0;0;0;0;0;0;0;57698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202336;36411;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2013;618010;0;0;0;0;0;0;0;0;820361.201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277747;0;0;0;0;0;0;0;54268;0;0;0;0;0;0;0;57951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173717;51437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2014;564675;0;0;0;0;0;0;0;0;683474.725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237313;0;0;0;0;0;0;0;60199;0;0;0;0;0;0;0;45410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159401;62352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2015;591987;0;0;0;0;0;0;0;0;642268.916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262173;0;0;0;0;0;0;0;12759;0;0;0;0;0;0;0;42515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195480;78631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2016;579547;0;0;0;0;0;0;0;0;635251.22;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280395;0;0;0;0;0;0;0;49104;0;0;0;0;0;0;0;48671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118989;82353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2017;596719;0;0;0;0;0;0;0;0;661795.315;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292440;0;0;0;0;0;0;0;75945;0;0;0;0;0;0;0;33821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94120;97900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2018;555446.243;0;0;0;0;0;0;0;0;581356.077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33994.38689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252939.0053;0;0;0;0;0;0;0;61824.4065;0;0;0;0;0;0;0;95602.76861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53778.47653;54077.52476;0;0;3229.674446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2019;599406.914;0;0;0;0;0;0;0;0;476053.251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36684.86518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272957.8073;0;0;0;0;0;0;0;66717.48558;0;0;0;0;0;0;0;103169.2288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58034.76225;58357.47859;0;0;3485.286321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;gasoelFuerHeizwecke;2020;722171;0;0;0;0;0;0;0;0;592455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39588.28079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369885.1504;0;0;0;0;0;0;0;71997.82633;0;0;0;0;0;0;0;111334.5347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62627.91077;62976.16842;0;0;3761.128542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2005;181705.6;0;0;0;0;0;0;0;0;1359733.603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148861.6;0;0;0;0;0;0;0;2970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24219;0;0;0;0;0;0;0;2608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
